head,relation,tail,timestamp,confidence,source_id
PH00254,COMMUNICATED_WITH,PH00831,2026-06-21 19:14:00,0.99,CDR001579
PH00254,COMMUNICATED_WITH,PH00831,2026-05-01 09:14:00,0.99,CDR006456
PH00254,COMMUNICATED_WITH,PH00039,2026-02-24 07:42:00,0.99,CDR004149
PH00254,COMMUNICATED_WITH,PH00047,2026-06-21 06:53:00,0.99,CDR004322
PH00254,COMMUNICATED_WITH,PH00468,2026-07-24 11:53:00,0.99,CDR006677
PH00254,COMMUNICATED_WITH,PH00517,2026-08-11 16:33:00,0.99,CDR007809
PH00254,COMMUNICATED_WITH,PH00473,2026-03-06 12:47:00,0.99,CDR008304
PH00254,COMMUNICATED_WITH,PH00267,2026-01-18 07:42:00,0.99,CDR009561
PH00254,COMMUNICATED_WITH,PH00326,2026-02-24 09:29:00,0.99,CDR011020
PH00254,COMMUNICATED_WITH,PH01134,2026-02-06 03:48:00,0.99,CDR011549
PH00255,COMMUNICATED_WITH,PH01066,2026-07-26 05:09:00,0.99,CDR000640
PH00255,COMMUNICATED_WITH,PH00879,2026-04-30 12:05:00,0.99,CDR000909
PH00255,COMMUNICATED_WITH,PH00879,2026-03-03 17:24:00,0.99,CDR011151
PH00255,COMMUNICATED_WITH,PH00029,2026-06-17 02:44:00,0.99,CDR001096
PH00255,COMMUNICATED_WITH,PH00238,2026-03-30 09:32:00,0.99,CDR001999
PH00255,COMMUNICATED_WITH,PH00789,2026-05-23 17:27:00,0.99,CDR002462
PH00255,COMMUNICATED_WITH,PH00890,2026-02-11 22:23:00,0.99,CDR002533
PH00255,COMMUNICATED_WITH,PH00730,2026-05-05 14:09:00,0.99,CDR005038
PH00255,COMMUNICATED_WITH,PH01193,2026-08-15 08:12:00,0.99,CDR007808
PH00255,COMMUNICATED_WITH,PH00452,2026-01-02 05:22:00,0.99,CDR009109
PH00255,COMMUNICATED_WITH,PH00407,2026-04-06 08:10:00,0.99,CDR010068
PH00255,COMMUNICATED_WITH,PH00480,2026-02-27 22:59:00,0.99,CDR010603
PH00255,COMMUNICATED_WITH,PH00615,2026-07-31 01:08:00,0.99,CDR011973
PH00256,COMMUNICATED_WITH,PH01053,2026-07-19 09:12:00,0.99,CDR000063
PH00256,COMMUNICATED_WITH,PH01151,2026-03-15 10:55:00,0.99,CDR002703
PH00256,COMMUNICATED_WITH,PH01151,2026-05-12 11:25:00,0.99,CDR003637
PH00256,COMMUNICATED_WITH,PH00158,2026-01-02 05:50:00,0.99,CDR003000
PH00256,COMMUNICATED_WITH,PH00117,2026-05-15 08:14:00,0.99,CDR003431
PH00256,COMMUNICATED_WITH,PH00117,2026-05-09 09:15:00,0.99,CDR006959
PH00256,COMMUNICATED_WITH,PH00540,2026-06-28 22:58:00,0.99,CDR005216
PH00256,COMMUNICATED_WITH,PH00786,2026-05-01 04:44:00,0.99,CDR005764
PH00256,COMMUNICATED_WITH,PH00019,2026-03-31 13:13:00,0.99,CDR007177
PH00256,COMMUNICATED_WITH,PH01084,2026-07-19 23:34:00,0.99,CDR008961
PH00256,COMMUNICATED_WITH,PH01084,2026-06-13 07:01:00,0.99,CDR011474
PH00256,COMMUNICATED_WITH,PH01030,2026-05-10 10:33:00,0.99,CDR010009
PH00256,COMMUNICATED_WITH,PH00838,2026-08-31 05:30:00,0.99,CDR010458
PH00256,COMMUNICATED_WITH,PH00069,2026-06-30 07:53:00,0.99,CDR011715
PH00257,COMMUNICATED_WITH,PH00798,2026-01-11 16:03:00,0.99,CDR001087
PH00257,COMMUNICATED_WITH,PH00790,2026-05-18 23:27:00,0.99,CDR005465
PH00257,COMMUNICATED_WITH,PH00490,2026-06-16 05:41:00,0.99,CDR009967
PH00258,COMMUNICATED_WITH,PH00903,2026-03-12 09:35:00,0.99,CDR000247
PH00258,COMMUNICATED_WITH,PH00898,2026-05-11 12:39:00,0.99,CDR000784
PH00258,COMMUNICATED_WITH,PH00596,2026-02-16 02:12:00,0.99,CDR002370
PH00258,COMMUNICATED_WITH,PH00226,2026-06-19 04:52:00,0.99,CDR002558
PH00258,COMMUNICATED_WITH,PH00326,2026-01-28 04:18:00,0.99,CDR004023
PH00258,COMMUNICATED_WITH,PH00847,2026-02-13 13:10:00,0.99,CDR004902
PH00258,COMMUNICATED_WITH,PH00168,2026-02-15 14:29:00,0.99,CDR005542
PH00258,COMMUNICATED_WITH,PH00591,2026-01-01 04:12:00,0.99,CDR006505
PH00258,COMMUNICATED_WITH,PH00756,2026-05-31 04:30:00,0.99,CDR006934
PH00258,COMMUNICATED_WITH,PH00518,2026-08-03 18:10:00,0.99,CDR007476
PH00258,COMMUNICATED_WITH,PH00571,2026-03-04 11:57:00,0.99,CDR007796
PH00258,COMMUNICATED_WITH,PH00006,2026-02-15 14:34:00,0.99,CDR008569
PH00258,COMMUNICATED_WITH,PH00992,2026-06-18 08:56:00,0.99,CDR009901
PH00258,COMMUNICATED_WITH,PH00878,2026-02-15 10:40:00,0.99,CDR010866
PH00259,COMMUNICATED_WITH,PH00340,2026-07-09 19:17:00,0.99,CDR000239
PH00259,COMMUNICATED_WITH,PH00340,2026-07-26 00:49:00,0.99,CDR010645
PH00259,COMMUNICATED_WITH,PH01044,2026-08-10 08:29:00,0.99,CDR000299
PH00259,COMMUNICATED_WITH,PH00308,2026-04-13 11:19:00,0.99,CDR001168
PH00259,COMMUNICATED_WITH,PH01137,2026-04-05 16:48:00,0.99,CDR002244
PH00259,COMMUNICATED_WITH,PH00173,2026-03-06 05:18:00,0.99,CDR004375
PH00259,COMMUNICATED_WITH,PH00265,2026-08-30 22:46:00,0.99,CDR004697
PH00259,COMMUNICATED_WITH,PH00025,2026-08-07 22:32:00,0.99,CDR005818
PH00259,COMMUNICATED_WITH,PH00985,2026-01-30 00:59:00,0.99,CDR007856
PH00259,COMMUNICATED_WITH,PH00709,2026-06-16 06:27:00,0.99,CDR010078
PH00259,COMMUNICATED_WITH,PH00906,2026-03-11 00:46:00,0.99,CDR011673
PH00259,COMMUNICATED_WITH,PH00024,2026-05-16 18:22:00,0.99,CDR011687
PH00259,COMMUNICATED_WITH,PH00480,2026-06-30 07:38:00,0.99,CDR011992
PH00260,COMMUNICATED_WITH,PH00342,2026-07-26 17:36:00,0.99,CDR000038
PH00260,COMMUNICATED_WITH,PH00377,2026-05-19 20:19:00,0.99,CDR000054
PH00260,COMMUNICATED_WITH,PH00340,2026-02-18 15:58:00,0.99,CDR002697
PH00260,COMMUNICATED_WITH,PH00463,2026-04-09 02:42:00,0.99,CDR003181
PH00260,COMMUNICATED_WITH,PH00584,2026-06-07 18:22:00,0.99,CDR003542
PH00260,COMMUNICATED_WITH,PH00906,2026-03-12 19:39:00,0.99,CDR004272
PH00260,COMMUNICATED_WITH,PH00906,2026-08-04 01:26:00,0.99,CDR009108
PH00260,COMMUNICATED_WITH,PH00709,2026-08-22 15:53:00,0.99,CDR005366
PH00260,COMMUNICATED_WITH,PH00777,2026-05-04 07:22:00,0.99,CDR005487
PH00260,COMMUNICATED_WITH,PH00861,2026-07-30 10:42:00,0.99,CDR006922
PH00260,COMMUNICATED_WITH,PH00861,2026-02-21 11:31:00,0.99,CDR008470
PH00260,COMMUNICATED_WITH,PH00179,2026-05-03 22:27:00,0.99,CDR007416
PH00260,COMMUNICATED_WITH,PH00931,2026-05-20 18:50:00,0.99,CDR010729
PH00260,COMMUNICATED_WITH,PH00867,2026-01-28 18:18:00,0.99,CDR010805
PH00260,COMMUNICATED_WITH,PH00102,2026-05-15 21:41:00,0.99,CDR011446
PH00260,COMMUNICATED_WITH,PH00443,2026-01-14 18:55:00,0.99,CDR011790
PH00261,COMMUNICATED_WITH,PH00802,2026-01-01 09:25:00,0.99,CDR002824
PH00261,COMMUNICATED_WITH,PH00024,2026-01-18 00:31:00,0.99,CDR004094
PH00261,COMMUNICATED_WITH,PH01135,2026-04-27 09:19:00,0.99,CDR006681
PH00261,COMMUNICATED_WITH,PH00242,2026-05-01 04:14:00,0.99,CDR007974
PH00261,COMMUNICATED_WITH,PH00255,2026-02-11 13:48:00,0.99,CDR008189
PH00261,COMMUNICATED_WITH,PH00104,2026-01-16 04:36:00,0.99,CDR010095
PH00262,COMMUNICATED_WITH,PH00518,2026-06-21 03:02:00,0.99,CDR002262
PH00262,COMMUNICATED_WITH,PH00095,2026-08-01 11:57:00,0.99,CDR003455
PH00262,COMMUNICATED_WITH,PH01193,2026-01-29 06:06:00,0.99,CDR004087
PH00262,COMMUNICATED_WITH,PH01066,2026-06-05 14:31:00,0.99,CDR007045
PH00262,COMMUNICATED_WITH,PH00720,2026-06-11 10:18:00,0.99,CDR008629
PH00262,COMMUNICATED_WITH,PH00983,2026-03-16 21:59:00,0.99,CDR011249
PH00263,COMMUNICATED_WITH,PH00178,2026-04-01 21:57:00,0.99,CDR002013
PH00263,COMMUNICATED_WITH,PH00368,2026-02-01 22:10:00,0.99,CDR003092
PH00263,COMMUNICATED_WITH,PH00368,2026-04-03 19:44:00,0.99,CDR006921
PH00263,COMMUNICATED_WITH,PH01058,2026-03-13 21:17:00,0.99,CDR003531
PH00263,COMMUNICATED_WITH,PH01058,2026-02-12 00:34:00,0.99,CDR005979
PH00263,COMMUNICATED_WITH,PH00356,2026-06-29 03:55:00,0.99,CDR006111
PH00263,COMMUNICATED_WITH,PH00224,2026-03-05 02:25:00,0.99,CDR006901
PH00263,COMMUNICATED_WITH,PH00886,2026-08-12 14:45:00,0.99,CDR007335
PH00263,COMMUNICATED_WITH,PH00971,2026-04-20 06:06:00,0.99,CDR008116
PH00263,COMMUNICATED_WITH,PH00573,2026-08-20 13:19:00,0.99,CDR008722
PH00263,COMMUNICATED_WITH,PH00436,2026-07-12 13:32:00,0.99,CDR010025
PH00263,COMMUNICATED_WITH,PH00763,2026-07-02 16:03:00,0.99,CDR010081
PH00263,COMMUNICATED_WITH,PH00352,2026-05-17 14:51:00,0.99,CDR011083
PH00264,COMMUNICATED_WITH,PH00865,2026-03-26 06:22:00,0.99,CDR000930
PH00264,COMMUNICATED_WITH,PH00472,2026-05-07 09:12:00,0.99,CDR002434
PH00264,COMMUNICATED_WITH,PH00016,2026-01-28 15:02:00,0.99,CDR002486
PH00264,COMMUNICATED_WITH,PH01194,2026-06-29 13:03:00,0.99,CDR003716
PH00264,COMMUNICATED_WITH,PH00956,2026-02-21 15:32:00,0.99,CDR005202
PH00264,COMMUNICATED_WITH,PH00054,2026-05-04 11:32:00,0.99,CDR005985
PH00264,COMMUNICATED_WITH,PH00722,2026-03-17 01:15:00,0.99,CDR006243
PH00264,COMMUNICATED_WITH,PH00114,2026-07-16 23:39:00,0.99,CDR006276
PH00264,COMMUNICATED_WITH,PH00200,2026-07-07 22:23:00,0.99,CDR007107
PH00264,COMMUNICATED_WITH,PH01125,2026-01-02 04:42:00,0.99,CDR009302
PH00264,COMMUNICATED_WITH,PH00415,2026-01-26 17:25:00,0.99,CDR009375
PH00264,COMMUNICATED_WITH,PH00118,2026-06-05 15:29:00,0.99,CDR010257
PH00265,COMMUNICATED_WITH,PH01017,2026-05-20 12:58:00,0.99,CDR000871
PH00265,COMMUNICATED_WITH,PH00018,2026-03-06 23:57:00,0.99,CDR002563
PH00265,COMMUNICATED_WITH,PH00021,2026-08-29 12:20:00,0.99,CDR003257
PH00265,COMMUNICATED_WITH,PH00974,2026-04-05 19:34:00,0.99,CDR003613
PH00265,COMMUNICATED_WITH,PH00438,2026-04-25 07:07:00,0.99,CDR003737
PH00265,COMMUNICATED_WITH,PH00443,2026-03-04 00:45:00,0.99,CDR007906
PH00265,COMMUNICATED_WITH,PH01163,2026-07-25 03:43:00,0.99,CDR011725
PH00266,COMMUNICATED_WITH,PH01183,2026-04-23 07:12:00,0.99,CDR000344
PH00266,COMMUNICATED_WITH,PH00416,2026-07-30 14:58:00,0.99,CDR003126
PH00266,COMMUNICATED_WITH,PH00457,2026-01-02 01:33:00,0.99,CDR003773
PH00266,COMMUNICATED_WITH,PH00457,2026-06-24 09:05:00,0.99,CDR009339
PH00266,COMMUNICATED_WITH,PH00709,2026-01-24 06:15:00,0.99,CDR006288
PH00266,COMMUNICATED_WITH,PH00462,2026-08-23 01:24:00,0.99,CDR007411
PH00266,COMMUNICATED_WITH,PH00963,2026-07-12 04:10:00,0.99,CDR008058
PH00266,COMMUNICATED_WITH,PH00248,2026-02-21 04:58:00,0.99,CDR008280
PH00266,COMMUNICATED_WITH,PH00263,2026-07-14 22:36:00,0.99,CDR009127
PH00266,COMMUNICATED_WITH,PH00956,2026-01-15 11:34:00,0.99,CDR009136
PH00266,COMMUNICATED_WITH,PH00273,2026-06-23 13:34:00,0.99,CDR011174
PH00267,COMMUNICATED_WITH,PH00285,2026-02-22 23:19:00,0.99,CDR001483
PH00267,COMMUNICATED_WITH,PH00285,2026-03-25 16:28:00,0.99,CDR003228
PH00267,COMMUNICATED_WITH,PH00068,2026-07-05 07:07:00,0.99,CDR002467
PH00267,COMMUNICATED_WITH,PH00937,2026-01-20 09:56:00,0.99,CDR002568
PH00267,COMMUNICATED_WITH,PH00154,2026-05-10 06:29:00,0.99,CDR003195
PH00267,COMMUNICATED_WITH,PH00179,2026-06-07 14:24:00,0.99,CDR004000
PH00267,COMMUNICATED_WITH,PH00171,2026-01-05 11:23:00,0.99,CDR006470
PH00267,COMMUNICATED_WITH,PH00326,2026-03-07 10:43:00,0.99,CDR010060
PH00267,COMMUNICATED_WITH,PH00173,2026-01-11 05:28:00,0.99,CDR011272
PH00267,COMMUNICATED_WITH,PH01084,2026-04-06 14:35:00,0.99,CDR011365
PH00268,COMMUNICATED_WITH,PH00889,2026-07-23 01:27:00,0.99,CDR000193
PH00268,COMMUNICATED_WITH,PH01079,2026-01-18 06:28:00,0.99,CDR002427
PH00268,COMMUNICATED_WITH,PH00163,2026-06-06 15:09:00,0.99,CDR005642
PH00268,COMMUNICATED_WITH,PH00410,2026-02-17 11:00:00,0.99,CDR008183
PH00268,COMMUNICATED_WITH,PH00314,2026-07-24 17:59:00,0.99,CDR008466
PH00268,COMMUNICATED_WITH,PH00568,2026-06-07 07:44:00,0.99,CDR010632
PH00268,COMMUNICATED_WITH,PH00129,2026-04-01 18:14:00,0.99,CDR010917
PH00268,COMMUNICATED_WITH,PH00844,2026-05-12 23:56:00,0.99,CDR011387
PH00269,COMMUNICATED_WITH,PH00862,2026-01-22 11:19:00,0.99,CDR000167
PH00269,COMMUNICATED_WITH,PH00185,2026-08-24 01:00:00,0.99,CDR000819
PH00269,COMMUNICATED_WITH,PH00686,2026-08-07 05:33:00,0.99,CDR001058
PH00269,COMMUNICATED_WITH,PH00948,2026-02-24 10:29:00,0.99,CDR003624
PH00269,COMMUNICATED_WITH,PH01054,2026-06-10 22:26:00,0.99,CDR005743
PH00269,COMMUNICATED_WITH,PH00936,2026-05-23 16:50:00,0.99,CDR007168
PH00269,COMMUNICATED_WITH,PH00724,2026-08-07 23:45:00,0.99,CDR009542
PH00269,COMMUNICATED_WITH,PH00785,2026-01-02 13:49:00,0.99,CDR009574
PH00269,COMMUNICATED_WITH,PH01173,2026-02-08 01:25:00,0.99,CDR010006
PH00269,COMMUNICATED_WITH,PH00324,2026-04-25 19:28:00,0.99,CDR010678
PH00269,COMMUNICATED_WITH,PH00635,2026-01-29 22:38:00,0.99,CDR010872
PH00270,COMMUNICATED_WITH,PH01177,2026-07-13 19:47:00,0.99,CDR001462
PH00270,COMMUNICATED_WITH,PH00509,2026-06-20 08:17:00,0.99,CDR003812
PH00270,COMMUNICATED_WITH,PH00958,2026-03-07 02:59:00,0.99,CDR005448
PH00270,COMMUNICATED_WITH,PH00108,2026-03-25 21:43:00,0.99,CDR006238
PH00270,COMMUNICATED_WITH,PH00440,2026-03-11 08:52:00,0.99,CDR008580
PH00270,COMMUNICATED_WITH,PH00479,2026-04-07 12:11:00,0.99,CDR009655
PH00271,COMMUNICATED_WITH,PH00876,2026-08-30 07:37:00,0.99,CDR000499
PH00271,COMMUNICATED_WITH,PH00351,2026-04-27 22:38:00,0.99,CDR001574
PH00271,COMMUNICATED_WITH,PH00337,2026-08-13 07:44:00,0.99,CDR003775
PH00271,COMMUNICATED_WITH,PH00186,2026-04-15 15:27:00,0.99,CDR006796
PH00271,COMMUNICATED_WITH,PH00723,2026-08-26 02:31:00,0.99,CDR008402
PH00272,COMMUNICATED_WITH,PH01170,2026-05-14 21:25:00,0.99,CDR001129
PH00272,COMMUNICATED_WITH,PH01076,2026-03-30 02:30:00,0.99,CDR001590
PH00272,COMMUNICATED_WITH,PH00363,2026-01-05 13:33:00,0.99,CDR003088
PH00272,COMMUNICATED_WITH,PH01025,2026-04-03 13:01:00,0.99,CDR004708
PH00272,COMMUNICATED_WITH,PH01160,2026-03-02 05:14:00,0.99,CDR009071
PH00272,COMMUNICATED_WITH,PH00508,2026-05-24 19:27:00,0.99,CDR009296
PH00272,COMMUNICATED_WITH,PH01130,2026-07-21 03:12:00,0.99,CDR010527
PH00272,COMMUNICATED_WITH,PH00440,2026-03-12 01:07:00,0.99,CDR011163
PH00272,COMMUNICATED_WITH,PH00429,2026-05-25 22:14:00,0.99,CDR011450
PH00273,COMMUNICATED_WITH,PH00466,2026-05-10 00:11:00,0.99,CDR001013
PH00273,COMMUNICATED_WITH,PH00191,2026-06-02 05:43:00,0.99,CDR002091
PH00273,COMMUNICATED_WITH,PH00191,2026-04-11 05:20:00,0.99,CDR005904
PH00273,COMMUNICATED_WITH,PH01017,2026-04-10 07:30:00,0.99,CDR005429
PH00273,COMMUNICATED_WITH,PH00462,2026-06-22 14:29:00,0.99,CDR005995
PH00273,COMMUNICATED_WITH,PH00125,2026-02-20 00:32:00,0.99,CDR007078
PH00273,COMMUNICATED_WITH,PH00766,2026-04-29 17:56:00,0.99,CDR008196
PH00273,COMMUNICATED_WITH,PH00079,2026-03-01 10:33:00,0.99,CDR008717
PH00273,COMMUNICATED_WITH,PH00511,2026-08-24 07:11:00,0.99,CDR010475
PH00273,COMMUNICATED_WITH,PH00698,2026-03-07 10:12:00,0.99,CDR011542
PH00274,COMMUNICATED_WITH,PH00155,2026-05-27 02:39:00,0.99,CDR000057
PH00274,COMMUNICATED_WITH,PH00752,2026-01-09 22:18:00,0.99,CDR001905
PH00274,COMMUNICATED_WITH,PH00757,2026-08-17 06:56:00,0.99,CDR003306
PH00274,COMMUNICATED_WITH,PH00307,2026-04-04 18:02:00,0.99,CDR003466
PH00274,COMMUNICATED_WITH,PH00772,2026-06-09 00:08:00,0.99,CDR003806
PH00274,COMMUNICATED_WITH,PH00719,2026-05-16 02:05:00,0.99,CDR006981
PH00274,COMMUNICATED_WITH,PH00516,2026-07-29 07:29:00,0.99,CDR008113
PH00274,COMMUNICATED_WITH,PH00792,2026-05-03 03:52:00,0.99,CDR008614
PH00274,COMMUNICATED_WITH,PH00855,2026-02-09 22:57:00,0.99,CDR008645
PH00274,COMMUNICATED_WITH,PH00468,2026-03-23 17:10:00,0.99,CDR008898
PH00274,COMMUNICATED_WITH,PH00718,2026-02-06 18:15:00,0.99,CDR010089
PH00275,COMMUNICATED_WITH,PH00112,2026-02-23 12:26:00,0.99,CDR001513
PH00275,COMMUNICATED_WITH,PH00474,2026-03-17 16:45:00,0.99,CDR002154
PH00275,COMMUNICATED_WITH,PH00295,2026-07-22 18:50:00,0.99,CDR002946
PH00275,COMMUNICATED_WITH,PH00578,2026-02-04 06:03:00,0.99,CDR005186
PH00275,COMMUNICATED_WITH,PH00739,2026-06-09 06:11:00,0.99,CDR006788
PH00275,COMMUNICATED_WITH,PH00811,2026-05-11 15:22:00,0.99,CDR006961
PH00275,COMMUNICATED_WITH,PH00955,2026-05-28 04:44:00,0.99,CDR007739
PH00275,COMMUNICATED_WITH,PH00794,2026-06-04 09:08:00,0.99,CDR008169
PH00275,COMMUNICATED_WITH,PH00019,2026-01-19 12:18:00,0.99,CDR008673
PH00275,COMMUNICATED_WITH,PH00237,2026-07-28 20:58:00,0.99,CDR009259
PH00275,COMMUNICATED_WITH,PH00544,2026-07-11 01:31:00,0.99,CDR010180
PH00275,COMMUNICATED_WITH,PH00403,2026-06-24 11:28:00,0.99,CDR010389
PH00275,COMMUNICATED_WITH,PH00470,2026-01-23 14:14:00,0.99,CDR011666
PH00276,COMMUNICATED_WITH,PH00436,2026-06-01 07:19:00,0.99,CDR000832
PH00276,COMMUNICATED_WITH,PH00886,2026-05-21 12:53:00,0.99,CDR001822
PH00276,COMMUNICATED_WITH,PH00716,2026-07-17 13:49:00,0.99,CDR002092
PH00276,COMMUNICATED_WITH,PH00545,2026-04-23 05:01:00,0.99,CDR002500
PH00276,COMMUNICATED_WITH,PH01022,2026-08-18 14:59:00,0.99,CDR005046
PH00276,COMMUNICATED_WITH,PH00046,2026-02-24 20:16:00,0.99,CDR005680
PH00276,COMMUNICATED_WITH,PH00046,2026-06-24 18:35:00,0.99,CDR009719
PH00276,COMMUNICATED_WITH,PH00853,2026-02-25 08:16:00,0.99,CDR006042
PH00276,COMMUNICATED_WITH,PH00875,2026-03-24 08:11:00,0.99,CDR008444
PH00276,COMMUNICATED_WITH,PH00802,2026-08-04 07:05:00,0.99,CDR008575
PH00276,COMMUNICATED_WITH,PH00680,2026-05-01 21:23:00,0.99,CDR008693
PH00276,COMMUNICATED_WITH,PH00411,2026-01-06 13:21:00,0.99,CDR010394
PH00276,COMMUNICATED_WITH,PH00998,2026-04-29 15:57:00,0.99,CDR010450
PH00277,COMMUNICATED_WITH,PH00002,2026-04-26 14:56:00,0.99,CDR002358
PH00277,COMMUNICATED_WITH,PH00672,2026-03-18 07:56:00,0.99,CDR005194
PH00277,COMMUNICATED_WITH,PH00186,2026-01-07 04:48:00,0.99,CDR005440
PH00277,COMMUNICATED_WITH,PH00833,2026-05-24 22:25:00,0.99,CDR006002
PH00277,COMMUNICATED_WITH,PH00391,2026-03-15 17:28:00,0.99,CDR006346
PH00278,COMMUNICATED_WITH,PH00015,2026-02-09 06:31:00,0.99,CDR005900
PH00278,COMMUNICATED_WITH,PH00131,2026-03-19 10:34:00,0.99,CDR005916
PH00278,COMMUNICATED_WITH,PH00974,2026-05-26 19:18:00,0.99,CDR011229
PH00278,COMMUNICATED_WITH,PH01050,2026-07-28 03:17:00,0.99,CDR011775
PH00279,COMMUNICATED_WITH,PH00707,2026-02-23 23:31:00,0.99,CDR002271
PH00279,COMMUNICATED_WITH,PH00992,2026-07-12 04:16:00,0.99,CDR007322
PH00279,COMMUNICATED_WITH,PH00383,2026-08-07 13:12:00,0.99,CDR008727
PH00279,COMMUNICATED_WITH,PH00086,2026-06-19 18:39:00,0.99,CDR010134
PH00279,COMMUNICATED_WITH,PH00304,2026-08-29 23:40:00,0.99,CDR010483
PH00280,COMMUNICATED_WITH,PH00546,2026-08-22 19:27:00,0.99,CDR000231
PH00280,COMMUNICATED_WITH,PH00170,2026-04-27 14:13:00,0.99,CDR001640
PH00280,COMMUNICATED_WITH,PH00401,2026-05-03 09:46:00,0.99,CDR003347
PH00280,COMMUNICATED_WITH,PH00953,2026-02-01 13:03:00,0.99,CDR009775
PH00280,COMMUNICATED_WITH,PH00768,2026-01-05 09:09:00,0.99,CDR010451
PH00280,COMMUNICATED_WITH,PH00599,2026-06-02 15:29:00,0.99,CDR010482
PH00280,COMMUNICATED_WITH,PH00556,2026-06-14 12:23:00,0.99,CDR011245
PH00281,COMMUNICATED_WITH,PH01039,2026-03-26 12:25:00,0.99,CDR000454
PH00281,COMMUNICATED_WITH,PH01137,2026-06-13 08:12:00,0.99,CDR003468
PH00281,COMMUNICATED_WITH,PH01076,2026-03-18 07:59:00,0.99,CDR003537
PH00281,COMMUNICATED_WITH,PH01046,2026-08-27 05:13:00,0.99,CDR004409
PH00281,COMMUNICATED_WITH,PH01177,2026-05-09 14:47:00,0.99,CDR006786
PH00281,COMMUNICATED_WITH,PH01012,2026-03-11 18:23:00,0.99,CDR007627
PH00282,COMMUNICATED_WITH,PH00550,2026-04-29 05:40:00,0.99,CDR000073
PH00282,COMMUNICATED_WITH,PH00450,2026-07-26 05:45:00,0.99,CDR000238
PH00282,COMMUNICATED_WITH,PH00355,2026-04-09 22:27:00,0.99,CDR002083
PH00282,COMMUNICATED_WITH,PH00052,2026-07-06 08:28:00,0.99,CDR003680
PH00282,COMMUNICATED_WITH,PH00016,2026-06-04 07:34:00,0.99,CDR005304
PH00282,COMMUNICATED_WITH,PH00016,2026-06-29 23:15:00,0.99,CDR009133
PH00282,COMMUNICATED_WITH,PH00123,2026-01-10 03:18:00,0.99,CDR008953
PH00282,COMMUNICATED_WITH,PH00784,2026-08-01 19:04:00,0.99,CDR011406
PH00282,COMMUNICATED_WITH,PH00830,2026-02-20 01:59:00,0.99,CDR011864
PH00283,COMMUNICATED_WITH,PH00896,2026-02-14 09:37:00,0.99,CDR003131
PH00283,COMMUNICATED_WITH,PH00169,2026-06-10 03:50:00,0.99,CDR004587
PH00283,COMMUNICATED_WITH,PH00064,2026-04-05 17:37:00,0.99,CDR005702
PH00283,COMMUNICATED_WITH,PH01068,2026-05-11 11:14:00,0.99,CDR006028
PH00283,COMMUNICATED_WITH,PH00736,2026-07-16 10:28:00,0.99,CDR010036
PH00283,COMMUNICATED_WITH,PH00015,2026-01-16 10:46:00,0.99,CDR010568
PH00283,COMMUNICATED_WITH,PH00549,2026-08-05 04:17:00,0.99,CDR011271
PH00284,COMMUNICATED_WITH,PH00760,2026-08-11 15:06:00,0.99,CDR001571
PH00284,COMMUNICATED_WITH,PH00426,2026-06-05 07:48:00,0.99,CDR003845
PH00284,COMMUNICATED_WITH,PH00354,2026-06-25 11:01:00,0.99,CDR007298
PH00284,COMMUNICATED_WITH,PH00200,2026-07-26 00:39:00,0.99,CDR010964
PH00284,COMMUNICATED_WITH,PH00225,2026-06-23 12:49:00,0.99,CDR011017
PH00285,COMMUNICATED_WITH,PH00279,2026-07-24 18:14:00,0.99,CDR000565
PH00285,COMMUNICATED_WITH,PH00326,2026-06-04 20:29:00,0.99,CDR003074
PH00285,COMMUNICATED_WITH,PH00838,2026-03-16 05:01:00,0.99,CDR003146
PH00285,COMMUNICATED_WITH,PH00069,2026-07-12 20:29:00,0.99,CDR003649
PH00285,COMMUNICATED_WITH,PH00069,2026-02-22 10:57:00,0.99,CDR006673
PH00285,COMMUNICATED_WITH,PH00045,2026-08-13 04:12:00,0.99,CDR004230
PH00285,COMMUNICATED_WITH,PH00935,2026-04-18 15:52:00,0.99,CDR005736
PH00285,COMMUNICATED_WITH,PH00928,2026-02-20 03:14:00,0.99,CDR005925
PH00285,COMMUNICATED_WITH,PH00766,2026-08-01 21:45:00,0.99,CDR007387
PH00285,COMMUNICATED_WITH,PH00742,2026-03-29 01:57:00,0.99,CDR008937
PH00285,COMMUNICATED_WITH,PH00742,2026-01-08 07:46:00,0.99,CDR009628
PH00285,COMMUNICATED_WITH,PH00835,2026-02-11 01:53:00,0.99,CDR009559
PH00285,COMMUNICATED_WITH,PH00187,2026-06-17 19:24:00,0.99,CDR010696
PH00286,COMMUNICATED_WITH,PH00122,2026-04-03 18:33:00,0.99,CDR001454
PH00286,COMMUNICATED_WITH,PH01122,2026-02-23 12:43:00,0.99,CDR001982
PH00286,COMMUNICATED_WITH,PH00091,2026-01-12 20:48:00,0.99,CDR002115
PH00286,COMMUNICATED_WITH,PH00384,2026-03-28 08:36:00,0.99,CDR002276
PH00286,COMMUNICATED_WITH,PH00384,2026-06-11 05:36:00,0.99,CDR010704
PH00286,COMMUNICATED_WITH,PH00609,2026-07-15 16:59:00,0.99,CDR002525
PH00286,COMMUNICATED_WITH,PH01117,2026-02-01 19:01:00,0.99,CDR004197
PH00286,COMMUNICATED_WITH,PH00918,2026-04-25 07:45:00,0.99,CDR004952
