head,relation,tail,source_id,timestamp,confidence
ACC00848,TRANSFERRED_TO,ACC00494,TX003537,2026-07-11 21:27:00,1.0
ACC01081,TRANSFERRED_TO,ACC00231,TX003538,2026-08-04 14:22:00,1.0
ACC00122,TRANSFERRED_TO,ACC00590,TX003539,2026-01-16 00:18:00,1.0
ACC00106,TRANSFERRED_TO,ACC00119,TX003540,2026-04-13 21:56:00,1.0
ACC00346,TRANSFERRED_TO,ACC00548,TX003541,2026-02-11 07:17:00,1.0
ACC00957,TRANSFERRED_TO,ACC00823,TX003542,2026-02-26 17:09:00,1.0
ACC00546,TRANSFERRED_TO,ACC00153,TX003543,2026-06-06 09:23:00,1.0
ACC00564,TRANSFERRED_TO,ACC01065,TX003544,2026-05-20 23:59:00,1.0
ACC00020,TRANSFERRED_TO,ACC01013,TX003545,2026-02-13 05:04:00,1.0
ACC00263,TRANSFERRED_TO,ACC00313,TX003546,2026-02-22 11:20:00,1.0
ACC01100,TRANSFERRED_TO,ACC01072,TX003547,2026-02-12 22:46:00,1.0
ACC00312,TRANSFERRED_TO,ACC00922,TX003548,2026-02-25 02:47:00,1.0
ACC00622,TRANSFERRED_TO,ACC00901,TX003549,2026-05-23 16:52:00,1.0
ACC00257,TRANSFERRED_TO,ACC00159,TX003550,2026-04-29 09:08:00,1.0
ACC01036,TRANSFERRED_TO,ACC01060,TX003551,2026-05-16 23:22:00,1.0
ACC00940,TRANSFERRED_TO,ACC00838,TX003552,2026-02-25 16:06:00,1.0
ACC00785,TRANSFERRED_TO,ACC00715,TX003553,2026-08-08 06:15:00,1.0
ACC00358,TRANSFERRED_TO,ACC00617,TX003554,2026-02-16 06:55:00,1.0
ACC00702,TRANSFERRED_TO,ACC00779,TX003555,2026-04-13 22:53:00,1.0
ACC00002,TRANSFERRED_TO,ACC00928,TX003556,2026-05-11 12:42:00,1.0
ACC00074,TRANSFERRED_TO,ACC00278,TX003557,2026-03-22 07:29:00,1.0
ACC01052,TRANSFERRED_TO,ACC00154,TX003558,2026-06-24 07:37:00,1.0
ACC00288,TRANSFERRED_TO,ACC00970,TX003559,2026-06-21 04:31:00,1.0
ACC00041,TRANSFERRED_TO,ACC00582,TX003560,2026-06-11 03:29:00,1.0
ACC00678,TRANSFERRED_TO,ACC00467,TX003561,2026-07-31 16:39:00,1.0
ACC00709,TRANSFERRED_TO,ACC00780,TX003562,2026-05-27 10:39:00,1.0
ACC00134,TRANSFERRED_TO,ACC00206,TX003563,2026-02-01 18:40:00,1.0
ACC00220,TRANSFERRED_TO,ACC00988,TX003564,2026-06-12 01:16:00,1.0
ACC00679,TRANSFERRED_TO,ACC00583,TX003565,2026-07-31 07:13:00,1.0
ACC00601,TRANSFERRED_TO,ACC00930,TX003566,2026-08-12 23:41:00,1.0
ACC00313,TRANSFERRED_TO,ACC00928,TX003567,2026-04-01 00:52:00,1.0
ACC00055,TRANSFERRED_TO,ACC00073,TX003568,2026-03-05 15:44:00,1.0
ACC00421,TRANSFERRED_TO,ACC01068,TX003569,2026-05-24 07:04:00,1.0
ACC01013,TRANSFERRED_TO,ACC00714,TX003570,2026-08-02 04:35:00,1.0
ACC01075,TRANSFERRED_TO,ACC00177,TX003571,2026-04-06 08:42:00,1.0
ACC00478,TRANSFERRED_TO,ACC00826,TX003572,2026-02-06 07:26:00,1.0
ACC00406,TRANSFERRED_TO,ACC00395,TX003573,2026-05-27 19:00:00,1.0
ACC00842,TRANSFERRED_TO,ACC00733,TX003574,2026-03-08 19:47:00,1.0
ACC00492,TRANSFERRED_TO,ACC00215,TX003575,2026-03-29 10:49:00,1.0
ACC00796,TRANSFERRED_TO,ACC00649,TX003576,2026-03-29 02:27:00,1.0
ACC00431,TRANSFERRED_TO,ACC00402,TX003577,2026-01-23 16:46:00,1.0
ACC00067,TRANSFERRED_TO,ACC01141,TX003578,2026-08-24 07:50:00,1.0
ACC00368,TRANSFERRED_TO,ACC00594,TX003579,2026-02-22 07:02:00,1.0
ACC00919,TRANSFERRED_TO,ACC00562,TX003580,2026-04-23 05:04:00,1.0
ACC00864,TRANSFERRED_TO,ACC00905,TX003581,2026-03-21 13:24:00,1.0
ACC00410,TRANSFERRED_TO,ACC00144,TX003582,2026-05-06 14:03:00,1.0
ACC01120,TRANSFERRED_TO,ACC00098,TX003583,2026-05-11 14:54:00,1.0
ACC01065,TRANSFERRED_TO,ACC00661,TX003584,2026-01-14 02:05:00,1.0
ACC00017,TRANSFERRED_TO,ACC00798,TX003585,2026-04-22 07:53:00,1.0
ACC00451,TRANSFERRED_TO,ACC00501,TX003586,2026-06-17 21:45:00,1.0
ACC00081,TRANSFERRED_TO,ACC00236,TX003587,2026-05-18 14:34:00,1.0
ACC00951,TRANSFERRED_TO,ACC00512,TX003588,2026-08-21 22:19:00,1.0
ACC01116,TRANSFERRED_TO,ACC00895,TX003589,2026-07-29 11:38:00,1.0
ACC00441,TRANSFERRED_TO,ACC00171,TX003590,2026-06-19 13:15:00,1.0
ACC00725,TRANSFERRED_TO,ACC00137,TX003591,2026-06-28 21:52:00,1.0
ACC00212,TRANSFERRED_TO,ACC00846,TX003592,2026-04-22 21:27:00,1.0
ACC00470,TRANSFERRED_TO,ACC01095,TX003593,2026-07-25 00:17:00,1.0
ACC00483,TRANSFERRED_TO,ACC00649,TX003594,2026-04-23 21:33:00,1.0
ACC00550,TRANSFERRED_TO,ACC00960,TX003595,2026-08-28 11:39:00,1.0
ACC01094,TRANSFERRED_TO,ACC00685,TX003596,2026-08-29 21:49:00,1.0
ACC00677,TRANSFERRED_TO,ACC00865,TX003597,2026-05-09 13:31:00,1.0
ACC00442,TRANSFERRED_TO,ACC00883,TX003598,2026-05-06 21:26:00,1.0
ACC00053,TRANSFERRED_TO,ACC01138,TX003599,2026-04-25 21:44:00,1.0
ACC00942,TRANSFERRED_TO,ACC01168,TX003600,2026-05-26 12:35:00,1.0
ACC01009,TRANSFERRED_TO,ACC00903,TX003601,2026-06-03 12:15:00,1.0
ACC01142,TRANSFERRED_TO,ACC00450,TX003602,2026-01-05 22:56:00,1.0
ACC00267,TRANSFERRED_TO,ACC00583,TX003603,2026-01-29 13:30:00,1.0
ACC00608,TRANSFERRED_TO,ACC00801,TX003604,2026-08-28 23:12:00,1.0
ACC00233,TRANSFERRED_TO,ACC01056,TX003605,2026-03-05 09:45:00,1.0
ACC01156,TRANSFERRED_TO,ACC00017,TX003606,2026-01-31 22:40:00,1.0
ACC00105,TRANSFERRED_TO,ACC00857,TX003607,2026-04-09 08:57:00,1.0
ACC00551,TRANSFERRED_TO,ACC00609,TX003608,2026-01-05 20:11:00,1.0
ACC00544,TRANSFERRED_TO,ACC00174,TX003609,2026-04-14 18:17:00,1.0
ACC00607,TRANSFERRED_TO,ACC01174,TX003610,2026-05-06 05:11:00,1.0
ACC00140,TRANSFERRED_TO,ACC00045,TX003611,2026-07-29 02:04:00,1.0
ACC00489,TRANSFERRED_TO,ACC01033,TX003612,2026-01-24 06:35:00,1.0
ACC00058,TRANSFERRED_TO,ACC00484,TX003613,2026-08-03 11:35:00,1.0
ACC00653,TRANSFERRED_TO,ACC01130,TX003614,2026-04-19 03:48:00,1.0
ACC00602,TRANSFERRED_TO,ACC00624,TX003615,2026-02-23 08:09:00,1.0
ACC00101,TRANSFERRED_TO,ACC00244,TX003616,2026-06-21 23:14:00,1.0
ACC00651,TRANSFERRED_TO,ACC00497,TX003617,2026-08-10 17:10:00,1.0
ACC00543,TRANSFERRED_TO,ACC00469,TX003618,2026-05-16 06:29:00,1.0
ACC00807,TRANSFERRED_TO,ACC00775,TX003619,2026-06-29 16:11:00,1.0
ACC01057,TRANSFERRED_TO,ACC00907,TX003620,2026-03-06 19:50:00,1.0
ACC00647,TRANSFERRED_TO,ACC01038,TX003621,2026-04-03 19:19:00,1.0
ACC00841,TRANSFERRED_TO,ACC00107,TX003622,2026-08-24 01:01:00,1.0
ACC00470,TRANSFERRED_TO,ACC00382,TX003623,2026-03-09 22:22:00,1.0
ACC00501,TRANSFERRED_TO,ACC00975,TX003624,2026-06-09 21:45:00,1.0
ACC01200,TRANSFERRED_TO,ACC00769,TX003625,2026-04-28 03:47:00,1.0
ACC01041,TRANSFERRED_TO,ACC00382,TX003626,2026-03-28 23:26:00,1.0
ACC00777,TRANSFERRED_TO,ACC00549,TX003627,2026-07-24 14:06:00,1.0
ACC00560,TRANSFERRED_TO,ACC00592,TX003628,2026-01-29 03:40:00,1.0
ACC01134,TRANSFERRED_TO,ACC00693,TX003629,2026-06-11 02:24:00,1.0
ACC00904,TRANSFERRED_TO,ACC00046,TX003630,2026-03-03 09:25:00,1.0
ACC00772,TRANSFERRED_TO,ACC00684,TX003631,2026-01-25 02:10:00,1.0
ACC01095,TRANSFERRED_TO,ACC00360,TX003632,2026-02-14 00:27:00,1.0
ACC00944,TRANSFERRED_TO,ACC00927,TX003633,2026-08-09 08:55:00,1.0
ACC01077,TRANSFERRED_TO,ACC00413,TX003634,2026-03-17 13:53:00,1.0
ACC00628,TRANSFERRED_TO,ACC00649,TX003635,2026-07-02 05:49:00,1.0
ACC01172,TRANSFERRED_TO,ACC01157,TX003636,2026-06-12 23:30:00,1.0
ACC00897,TRANSFERRED_TO,ACC00988,TX003637,2026-03-10 15:36:00,1.0
ACC00260,TRANSFERRED_TO,ACC01077,TX003638,2026-08-21 23:40:00,1.0
ACC00597,TRANSFERRED_TO,ACC00130,TX003639,2026-07-18 01:58:00,1.0
ACC00428,TRANSFERRED_TO,ACC00152,TX003640,2026-01-06 08:36:00,1.0
ACC00606,TRANSFERRED_TO,ACC00664,TX003641,2026-05-30 06:06:00,1.0
ACC00908,TRANSFERRED_TO,ACC00443,TX003642,2026-06-07 11:49:00,1.0
ACC00794,TRANSFERRED_TO,ACC00187,TX003643,2026-07-17 07:27:00,1.0
ACC00113,TRANSFERRED_TO,ACC01143,TX003644,2026-07-09 11:40:00,1.0
ACC00479,TRANSFERRED_TO,ACC00078,TX003645,2026-06-07 06:29:00,1.0
ACC00938,TRANSFERRED_TO,ACC00421,TX003646,2026-02-09 02:25:00,1.0
ACC01188,TRANSFERRED_TO,ACC01037,TX003647,2026-05-05 02:58:00,1.0
ACC00420,TRANSFERRED_TO,ACC00921,TX003648,2026-03-05 12:48:00,1.0
ACC00360,TRANSFERRED_TO,ACC00737,TX003649,2026-03-06 15:56:00,1.0
ACC01050,TRANSFERRED_TO,ACC00632,TX003650,2026-05-25 00:00:00,1.0
ACC00616,TRANSFERRED_TO,ACC00760,TX003651,2026-04-07 00:31:00,1.0
ACC00755,TRANSFERRED_TO,ACC00947,TX003652,2026-04-16 06:51:00,1.0
ACC00438,TRANSFERRED_TO,ACC00780,TX003653,2026-07-27 13:28:00,1.0
ACC00507,TRANSFERRED_TO,ACC00050,TX003654,2026-04-14 16:55:00,1.0
ACC00286,TRANSFERRED_TO,ACC00940,TX003655,2026-05-11 16:51:00,1.0
ACC00174,TRANSFERRED_TO,ACC00343,TX003656,2026-04-06 10:07:00,1.0
ACC00006,TRANSFERRED_TO,ACC00189,TX003657,2026-03-28 06:38:00,1.0
ACC00129,TRANSFERRED_TO,ACC00624,TX003658,2026-03-02 00:14:00,1.0
ACC00436,TRANSFERRED_TO,ACC01159,TX003659,2026-03-26 02:05:00,1.0
ACC00005,TRANSFERRED_TO,ACC00661,TX003660,2026-03-12 19:03:00,1.0
ACC00177,TRANSFERRED_TO,ACC00989,TX003661,2026-01-12 02:35:00,1.0
ACC00366,TRANSFERRED_TO,ACC00540,TX003662,2026-06-18 15:15:00,1.0
ACC00439,TRANSFERRED_TO,ACC00446,TX003663,2026-02-02 18:23:00,1.0
ACC00851,TRANSFERRED_TO,ACC00481,TX003664,2026-05-09 01:24:00,1.0
ACC00189,TRANSFERRED_TO,ACC00750,TX003665,2026-05-20 02:56:00,1.0
ACC01136,TRANSFERRED_TO,ACC01115,TX003666,2026-03-22 13:23:00,1.0
ACC00464,TRANSFERRED_TO,ACC00698,TX003667,2026-07-14 19:03:00,1.0
ACC01098,TRANSFERRED_TO,ACC00006,TX003668,2026-07-03 22:51:00,1.0
ACC00417,TRANSFERRED_TO,ACC00115,TX003669,2026-05-11 16:57:00,1.0
ACC00429,TRANSFERRED_TO,ACC00987,TX003670,2026-04-23 11:56:00,1.0
ACC00127,TRANSFERRED_TO,ACC00079,TX003671,2026-07-04 14:32:00,1.0
ACC00159,TRANSFERRED_TO,ACC00885,TX003672,2026-07-07 19:03:00,1.0
ACC01182,TRANSFERRED_TO,ACC00171,TX003673,2026-07-13 19:07:00,1.0
ACC00158,TRANSFERRED_TO,ACC00775,TX003674,2026-06-26 03:27:00,1.0
ACC00966,TRANSFERRED_TO,ACC00007,TX003675,2026-06-30 18:13:00,1.0
ACC00452,TRANSFERRED_TO,ACC00556,TX003676,2026-06-29 05:08:00,1.0
ACC00668,TRANSFERRED_TO,ACC00702,TX003677,2026-08-30 18:23:00,1.0
ACC01145,TRANSFERRED_TO,ACC00289,TX003678,2026-03-25 09:31:00,1.0
ACC00108,TRANSFERRED_TO,ACC01154,TX003679,2026-04-02 15:21:00,1.0
ACC01126,TRANSFERRED_TO,ACC00178,TX003680,2026-08-27 12:53:00,1.0
ACC00319,TRANSFERRED_TO,ACC01099,TX003681,2026-01-18 03:17:00,1.0
ACC00398,TRANSFERRED_TO,ACC00704,TX003682,2026-07-23 10:33:00,1.0
ACC00156,TRANSFERRED_TO,ACC00495,TX003683,2026-08-25 03:10:00,1.0
ACC00596,TRANSFERRED_TO,ACC00208,TX003684,2026-08-09 07:27:00,1.0
ACC01199,TRANSFERRED_TO,ACC00912,TX003685,2026-07-10 16:35:00,1.0
ACC00928,TRANSFERRED_TO,ACC00816,TX003686,2026-07-19 20:21:00,1.0
ACC00369,TRANSFERRED_TO,ACC01010,TX003687,2026-08-22 03:13:00,1.0
ACC01015,TRANSFERRED_TO,ACC00663,TX003688,2026-02-08 06:48:00,1.0
ACC00074,TRANSFERRED_TO,ACC00980,TX003689,2026-03-28 21:37:00,1.0
ACC01132,TRANSFERRED_TO,ACC00368,TX003690,2026-02-21 22:32:00,1.0
ACC00141,TRANSFERRED_TO,ACC00707,TX003691,2026-04-05 02:22:00,1.0
ACC00708,TRANSFERRED_TO,ACC01168,TX003692,2026-02-25 07:42:00,1.0
ACC01136,TRANSFERRED_TO,ACC00894,TX003693,2026-01-18 22:19:00,1.0
ACC00845,TRANSFERRED_TO,ACC00615,TX003694,2026-02-14 16:21:00,1.0
ACC01141,TRANSFERRED_TO,ACC00683,TX003695,2026-04-06 01:10:00,1.0
ACC00523,TRANSFERRED_TO,ACC00549,TX003696,2026-01-06 21:04:00,1.0
ACC01126,TRANSFERRED_TO,ACC00204,TX003697,2026-08-04 16:10:00,1.0
ACC00244,TRANSFERRED_TO,ACC00190,TX003698,2026-06-19 15:14:00,1.0
ACC00167,TRANSFERRED_TO,ACC00871,TX003699,2026-01-28 21:57:00,1.0
ACC00240,TRANSFERRED_TO,ACC00163,TX003700,2026-07-16 14:17:00,1.0
ACC00546,TRANSFERRED_TO,ACC00229,TX003701,2026-01-05 22:23:00,1.0
ACC00206,TRANSFERRED_TO,ACC00159,TX003702,2026-06-22 10:43:00,1.0
ACC01040,TRANSFERRED_TO,ACC00397,TX003703,2026-01-23 15:13:00,1.0
ACC01007,TRANSFERRED_TO,ACC00977,TX003704,2026-05-01 19:02:00,1.0
ACC00597,TRANSFERRED_TO,ACC00225,TX003705,2026-03-18 01:13:00,1.0
ACC00750,TRANSFERRED_TO,ACC00189,TX003706,2026-06-21 17:54:00,1.0
ACC00550,TRANSFERRED_TO,ACC00143,TX003707,2026-01-22 00:08:00,1.0
ACC00607,TRANSFERRED_TO,ACC00121,TX003708,2026-08-08 22:59:00,1.0
ACC00192,TRANSFERRED_TO,ACC00122,TX003709,2026-08-07 14:07:00,1.0
ACC01084,TRANSFERRED_TO,ACC00447,TX003710,2026-02-08 09:23:00,1.0
ACC00212,TRANSFERRED_TO,ACC00186,TX003711,2026-08-22 07:25:00,1.0
ACC00098,TRANSFERRED_TO,ACC00243,TX003712,2026-01-04 11:09:00,1.0
ACC00977,TRANSFERRED_TO,ACC00876,TX003713,2026-03-11 08:28:00,1.0
ACC00332,TRANSFERRED_TO,ACC00007,TX003714,2026-08-17 03:56:00,1.0
ACC00453,TRANSFERRED_TO,ACC00328,TX003715,2026-08-28 07:07:00,1.0
ACC00476,TRANSFERRED_TO,ACC00432,TX003716,2026-05-27 10:35:00,1.0
ACC00762,TRANSFERRED_TO,ACC00444,TX003717,2026-03-26 08:49:00,1.0
ACC00518,TRANSFERRED_TO,ACC01073,TX003718,2026-05-08 04:01:00,1.0
ACC01132,TRANSFERRED_TO,ACC01075,TX003719,2026-04-18 00:42:00,1.0
ACC00975,TRANSFERRED_TO,ACC00954,TX003720,2026-03-23 21:20:00,1.0
ACC00288,TRANSFERRED_TO,ACC00617,TX003721,2026-04-18 17:30:00,1.0
ACC00669,TRANSFERRED_TO,ACC00545,TX003722,2026-03-12 19:49:00,1.0
ACC00739,TRANSFERRED_TO,ACC00877,TX003723,2026-02-24 23:06:00,1.0
ACC00501,TRANSFERRED_TO,ACC00008,TX003724,2026-03-29 08:05:00,1.0
ACC00808,TRANSFERRED_TO,ACC00975,TX003725,2026-03-06 10:07:00,1.0
ACC00480,TRANSFERRED_TO,ACC01174,TX003726,2026-04-08 06:56:00,1.0
ACC00269,TRANSFERRED_TO,ACC00512,TX003727,2026-01-17 04:47:00,1.0
ACC00468,TRANSFERRED_TO,ACC00163,TX003728,2026-04-02 05:35:00,1.0
ACC00151,TRANSFERRED_TO,ACC00164,TX003729,2026-03-21 18:09:00,1.0
ACC01076,TRANSFERRED_TO,ACC00251,TX003730,2026-03-21 06:35:00,1.0
ACC00103,TRANSFERRED_TO,ACC01091,TX003731,2026-06-30 08:45:00,1.0
ACC00815,TRANSFERRED_TO,ACC01006,TX003732,2026-04-04 20:43:00,1.0
ACC00757,TRANSFERRED_TO,ACC00025,TX003733,2026-04-14 12:55:00,1.0
ACC00168,TRANSFERRED_TO,ACC00060,TX003734,2026-04-06 18:06:00,1.0
ACC00047,TRANSFERRED_TO,ACC00242,TX003735,2026-03-02 12:27:00,1.0
ACC00084,TRANSFERRED_TO,ACC00539,TX003736,2026-03-02 02:58:00,1.0
ACC00721,TRANSFERRED_TO,ACC00100,TX003737,2026-02-12 04:11:00,1.0
ACC00107,TRANSFERRED_TO,ACC00276,TX003738,2026-06-04 06:22:00,1.0
ACC01090,TRANSFERRED_TO,ACC00380,TX003739,2026-06-01 22:38:00,1.0
ACC01023,TRANSFERRED_TO,ACC00838,TX003740,2026-03-22 19:07:00,1.0
ACC00831,TRANSFERRED_TO,ACC00392,TX003741,2026-08-15 03:40:00,1.0
ACC00167,TRANSFERRED_TO,ACC00835,TX003742,2026-08-12 09:30:00,1.0
ACC01126,TRANSFERRED_TO,ACC00654,TX003743,2026-08-03 06:00:00,1.0
ACC00753,TRANSFERRED_TO,ACC00058,TX003744,2026-02-07 10:29:00,1.0
ACC00872,TRANSFERRED_TO,ACC00110,TX003745,2026-08-04 02:17:00,1.0
ACC00026,TRANSFERRED_TO,ACC00114,TX003746,2026-01-25 22:40:00,1.0
ACC00477,TRANSFERRED_TO,ACC00022,TX003747,2026-01-15 11:28:00,1.0
ACC00624,TRANSFERRED_TO,ACC00757,TX003748,2026-07-27 21:11:00,1.0
ACC00491,TRANSFERRED_TO,ACC00407,TX003749,2026-05-21 03:38:00,1.0
ACC00848,TRANSFERRED_TO,ACC00086,TX003750,2026-02-24 18:05:00,1.0
ACC00838,TRANSFERRED_TO,ACC00428,TX003751,2026-03-02 10:21:00,1.0
ACC01092,TRANSFERRED_TO,ACC01086,TX003752,2026-04-29 06:17:00,1.0
ACC00304,TRANSFERRED_TO,ACC00259,TX003753,2026-07-08 04:33:00,1.0
ACC00897,TRANSFERRED_TO,ACC00368,TX003754,2026-05-01 12:48:00,1.0
ACC00426,TRANSFERRED_TO,ACC00252,TX003755,2026-04-03 17:14:00,1.0
ACC00344,TRANSFERRED_TO,ACC00414,TX003756,2026-03-15 14:39:00,1.0
ACC01121,TRANSFERRED_TO,ACC00727,TX003757,2026-02-01 16:52:00,1.0
ACC00594,TRANSFERRED_TO,ACC00750,TX003758,2026-08-20 09:12:00,1.0
ACC00399,TRANSFERRED_TO,ACC00483,TX003759,2026-07-04 22:34:00,1.0
ACC00552,TRANSFERRED_TO,ACC00596,TX003760,2026-02-11 09:00:00,1.0
ACC00765,TRANSFERRED_TO,ACC00925,TX003761,2026-03-10 16:06:00,1.0
ACC00927,TRANSFERRED_TO,ACC00196,TX003762,2026-06-10 18:56:00,1.0
ACC00069,TRANSFERRED_TO,ACC01169,TX003763,2026-04-22 08:23:00,1.0
ACC00985,TRANSFERRED_TO,ACC00766,TX003764,2026-08-26 21:09:00,1.0
ACC00105,TRANSFERRED_TO,ACC00068,TX003765,2026-03-07 06:47:00,1.0
ACC00950,TRANSFERRED_TO,ACC00785,TX003766,2026-06-26 16:39:00,1.0
ACC00517,TRANSFERRED_TO,ACC00463,TX003767,2026-08-17 11:42:00,1.0
ACC00352,TRANSFERRED_TO,ACC01190,TX003768,2026-05-10 23:31:00,1.0
ACC00080,TRANSFERRED_TO,ACC01036,TX003769,2026-07-26 18:44:00,1.0
ACC01115,TRANSFERRED_TO,ACC00913,TX003770,2026-04-14 10:30:00,1.0
ACC00334,TRANSFERRED_TO,ACC01043,TX003771,2026-08-20 18:44:00,1.0
ACC00547,TRANSFERRED_TO,ACC01051,TX003772,2026-01-24 11:57:00,1.0
ACC00626,TRANSFERRED_TO,ACC00511,TX003773,2026-06-29 00:40:00,1.0
ACC00826,TRANSFERRED_TO,ACC00726,TX003774,2026-05-13 23:49:00,1.0
ACC00025,TRANSFERRED_TO,ACC00475,TX003775,2026-06-07 07:10:00,1.0
ACC01030,TRANSFERRED_TO,ACC00640,TX003776,2026-01-30 00:42:00,1.0
ACC00049,TRANSFERRED_TO,ACC00955,TX003777,2026-05-11 13:07:00,1.0
ACC01031,TRANSFERRED_TO,ACC00699,TX003778,2026-04-09 23:58:00,1.0
ACC00659,TRANSFERRED_TO,ACC00646,TX003779,2026-02-01 11:47:00,1.0
ACC00937,TRANSFERRED_TO,ACC00141,TX003780,2026-03-23 12:57:00,1.0
ACC00516,TRANSFERRED_TO,ACC00731,TX003781,2026-02-27 18:42:00,1.0
ACC01013,TRANSFERRED_TO,ACC00059,TX003782,2026-04-12 22:09:00,1.0
ACC00416,TRANSFERRED_TO,ACC00053,TX003783,2026-05-12 02:30:00,1.0
ACC00398,TRANSFERRED_TO,ACC00234,TX003784,2026-02-28 18:40:00,1.0
ACC00740,TRANSFERRED_TO,ACC00989,TX003785,2026-08-24 11:30:00,1.0
ACC00727,TRANSFERRED_TO,ACC00452,TX003786,2026-05-31 04:32:00,1.0
ACC00943,TRANSFERRED_TO,ACC00415,TX003787,2026-08-08 21:51:00,1.0
ACC01152,TRANSFERRED_TO,ACC00251,TX003788,2026-01-04 12:23:00,1.0
ACC00939,TRANSFERRED_TO,ACC00023,TX003789,2026-04-16 22:48:00,1.0
ACC00029,TRANSFERRED_TO,ACC00003,TX003790,2026-08-02 03:43:00,1.0
ACC00180,TRANSFERRED_TO,ACC00922,TX003791,2026-04-15 13:01:00,1.0
ACC00365,TRANSFERRED_TO,ACC00273,TX003792,2026-05-03 12:24:00,1.0
ACC00506,TRANSFERRED_TO,ACC00772,TX003793,2026-05-07 05:36:00,1.0
ACC01172,TRANSFERRED_TO,ACC00231,TX003794,2026-05-05 17:32:00,1.0
ACC00878,TRANSFERRED_TO,ACC00246,TX003795,2026-08-27 16:55:00,1.0
ACC00780,TRANSFERRED_TO,ACC00161,TX003796,2026-04-28 02:25:00,1.0
ACC00090,TRANSFERRED_TO,ACC00288,TX003797,2026-01-04 12:34:00,1.0
ACC01040,TRANSFERRED_TO,ACC00521,TX003798,2026-01-18 15:22:00,1.0
ACC00871,TRANSFERRED_TO,ACC00245,TX003799,2026-07-16 08:11:00,1.0
ACC00405,TRANSFERRED_TO,ACC00937,TX003800,2026-01-24 10:27:00,1.0
ACC00040,TRANSFERRED_TO,ACC00808,TX003801,2026-05-21 06:28:00,1.0
ACC01078,TRANSFERRED_TO,ACC00552,TX003802,2026-04-14 11:20:00,1.0
ACC00939,TRANSFERRED_TO,ACC00816,TX003803,2026-02-20 10:32:00,1.0
ACC00672,TRANSFERRED_TO,ACC00992,TX003804,2026-05-08 01:42:00,1.0
ACC01028,TRANSFERRED_TO,ACC00863,TX003805,2026-08-01 20:58:00,1.0
ACC01073,TRANSFERRED_TO,ACC00174,TX003806,2026-05-21 14:45:00,1.0
ACC01179,TRANSFERRED_TO,ACC00136,TX003807,2026-04-07 06:29:00,1.0
ACC00425,TRANSFERRED_TO,ACC00152,TX003808,2026-07-05 00:26:00,1.0
ACC01092,TRANSFERRED_TO,ACC00892,TX003809,2026-03-18 04:30:00,1.0
ACC01113,TRANSFERRED_TO,ACC00252,TX003810,2026-05-10 16:20:00,1.0
ACC00346,TRANSFERRED_TO,ACC00432,TX003811,2026-01-22 19:50:00,1.0
ACC00362,TRANSFERRED_TO,ACC01131,TX003812,2026-05-23 20:36:00,1.0
ACC00931,TRANSFERRED_TO,ACC00725,TX003813,2026-01-19 13:33:00,1.0
ACC00619,TRANSFERRED_TO,ACC00181,TX003814,2026-01-28 02:55:00,1.0
ACC00665,TRANSFERRED_TO,ACC00165,TX003815,2026-03-23 08:08:00,1.0
ACC01076,TRANSFERRED_TO,ACC00274,TX003816,2026-03-02 23:41:00,1.0
ACC00184,TRANSFERRED_TO,ACC00871,TX003817,2026-01-05 00:06:00,1.0
ACC00263,TRANSFERRED_TO,ACC00089,TX003818,2026-07-01 06:01:00,1.0
ACC00743,TRANSFERRED_TO,ACC00433,TX003819,2026-03-29 04:25:00,1.0
ACC00904,TRANSFERRED_TO,ACC00026,TX003820,2026-07-06 01:10:00,1.0
ACC00533,TRANSFERRED_TO,ACC00294,TX003821,2026-07-12 00:25:00,1.0
ACC00374,TRANSFERRED_TO,ACC00338,TX003822,2026-06-15 05:44:00,1.0
ACC00282,TRANSFERRED_TO,ACC00965,TX003823,2026-08-13 04:33:00,1.0
ACC00993,TRANSFERRED_TO,ACC01028,TX003824,2026-04-10 11:08:00,1.0
ACC01097,TRANSFERRED_TO,ACC00091,TX003825,2026-02-19 02:41:00,1.0
ACC00274,TRANSFERRED_TO,ACC01043,TX003826,2026-03-07 14:04:00,1.0
ACC01056,TRANSFERRED_TO,ACC00719,TX003827,2026-03-14 19:34:00,1.0
ACC01156,TRANSFERRED_TO,ACC00124,TX003828,2026-05-16 23:32:00,1.0
ACC00643,TRANSFERRED_TO,ACC00276,TX003829,2026-01-15 05:27:00,1.0
ACC00988,TRANSFERRED_TO,ACC00007,TX003830,2026-04-10 06:55:00,1.0
ACC00823,TRANSFERRED_TO,ACC00215,TX003831,2026-07-29 23:43:00,1.0
ACC01141,TRANSFERRED_TO,ACC00803,TX003832,2026-05-27 11:16:00,1.0
ACC01087,TRANSFERRED_TO,ACC00220,TX003833,2026-04-20 22:01:00,1.0
ACC00189,TRANSFERRED_TO,ACC00501,TX003834,2026-07-09 18:51:00,1.0
ACC00107,TRANSFERRED_TO,ACC00495,TX003835,2026-06-02 19:00:00,1.0
ACC00121,TRANSFERRED_TO,ACC00911,TX003836,2026-07-06 14:09:00,1.0
ACC00108,TRANSFERRED_TO,ACC00021,TX003837,2026-06-16 10:17:00,1.0
ACC00612,TRANSFERRED_TO,ACC01051,TX003838,2026-01-19 14:17:00,1.0
ACC00053,TRANSFERRED_TO,ACC00404,TX003839,2026-03-26 22:14:00,1.0
