cdr_id,from_phone_id,to_phone_id,timestamp,duration_sec,channel,location_id
CDR007545,PH00561,PH00363,2026-08-15 02:17:00,856,sms,LOC0010
CDR007546,PH00857,PH00753,2026-08-23 17:10:00,2269,sms,LOC0024
CDR007547,PH01012,PH01073,2026-02-10 06:15:00,484,app_message,LOC0145
CDR007548,PH00336,PH00056,2026-04-23 14:08:00,2374,app_message,LOC0103
CDR007549,PH01132,PH00684,2026-03-25 11:39:00,1495,app_message,LOC0177
CDR007550,PH00598,PH01086,2026-04-30 08:49:00,196,sms,LOC0137
CDR007551,PH00225,PH00725,2026-05-15 23:06:00,1656,call,LOC0016
CDR007552,PH01116,PH00018,2026-04-04 22:59:00,1769,call,LOC0061
CDR007553,PH00647,PH00715,2026-04-10 06:48:00,619,call,LOC0056
CDR007554,PH01040,PH00962,2026-03-03 17:16:00,1181,call,LOC0004
CDR007555,PH00941,PH00796,2026-07-06 05:59:00,1530,call,LOC0160
CDR007556,PH00732,PH00311,2026-06-22 00:39:00,908,call,LOC0116
CDR007557,PH00964,PH00883,2026-01-07 23:56:00,1858,sms,LOC0070
CDR007558,PH00849,PH00461,2026-07-18 23:40:00,2045,sms,LOC0151
CDR007559,PH00693,PH00765,2026-06-29 10:00:00,294,sms,LOC0110
CDR007560,PH00721,PH00226,2026-02-05 21:55:00,2001,app_message,LOC0041
CDR007561,PH00333,PH00789,2026-08-06 18:56:00,1362,app_message,LOC0095
CDR007562,PH01094,PH00910,2026-05-19 03:05:00,413,call,LOC0047
CDR007563,PH00493,PH00094,2026-03-15 06:37:00,2380,app_message,LOC0083
CDR007564,PH01098,PH01076,2026-06-27 23:53:00,939,app_message,LOC0122
CDR007565,PH00628,PH00526,2026-01-20 00:45:00,544,app_message,LOC0118
CDR007566,PH01124,PH01109,2026-01-07 01:45:00,505,app_message,LOC0072
CDR007567,PH00559,PH00128,2026-08-19 02:28:00,932,sms,LOC0160
CDR007568,PH00188,PH00686,2026-02-22 20:19:00,1756,call,LOC0144
CDR007569,PH00008,PH00835,2026-04-13 23:46:00,767,sms,LOC0080
CDR007570,PH00917,PH00166,2026-01-07 08:41:00,2399,sms,LOC0069
CDR007571,PH00726,PH00504,2026-05-02 18:03:00,697,call,LOC0095
CDR007572,PH00363,PH00549,2026-05-27 12:00:00,640,call,LOC0165
CDR007573,PH01151,PH01005,2026-01-07 08:45:00,298,app_message,LOC0179
CDR007574,PH00937,PH00326,2026-06-26 14:24:00,284,sms,LOC0143
CDR007575,PH00932,PH01128,2026-06-27 18:37:00,803,sms,LOC0108
CDR007576,PH00987,PH00404,2026-02-16 12:01:00,666,call,LOC0054
CDR007577,PH00721,PH01103,2026-01-15 18:22:00,1305,call,LOC0093
CDR007578,PH00808,PH01121,2026-04-29 10:35:00,1555,call,LOC0068
CDR007579,PH00547,PH00271,2026-04-12 21:25:00,2035,app_message,LOC0123
CDR007580,PH00404,PH00025,2026-03-04 01:53:00,672,call,LOC0104
CDR007581,PH00358,PH00519,2026-01-04 07:10:00,2217,call,LOC0076
CDR007582,PH00565,PH00102,2026-02-25 10:21:00,1046,sms,LOC0097
CDR007583,PH00771,PH00389,2026-08-19 11:38:00,2187,sms,LOC0029
CDR007584,PH00736,PH00810,2026-03-01 10:26:00,1973,sms,LOC0045
CDR007585,PH00091,PH00359,2026-02-06 17:08:00,1878,call,LOC0037
CDR007586,PH00114,PH00399,2026-06-04 23:17:00,1775,app_message,LOC0064
CDR007587,PH00761,PH00756,2026-05-04 01:21:00,106,sms,LOC0097
CDR007588,PH01041,PH00507,2026-06-10 10:15:00,1499,sms,LOC0083
CDR007589,PH00377,PH00024,2026-04-06 23:00:00,1314,call,LOC0037
CDR007590,PH00875,PH00983,2026-08-21 00:21:00,1408,app_message,LOC0141
CDR007591,PH00734,PH01138,2026-03-23 09:01:00,247,call,LOC0101
CDR007592,PH00437,PH00514,2026-03-30 13:21:00,1098,app_message,LOC0072
CDR007593,PH00652,PH00064,2026-01-17 04:40:00,1609,sms,LOC0106
CDR007594,PH00501,PH00881,2026-02-06 11:44:00,1374,sms,LOC0039
CDR007595,PH00090,PH01011,2026-05-31 19:12:00,2228,app_message,LOC0066
CDR007596,PH00878,PH00095,2026-08-06 17:48:00,1375,app_message,LOC0115
CDR007597,PH00372,PH00333,2026-04-27 20:41:00,1106,sms,LOC0046
CDR007598,PH00450,PH01130,2026-06-21 14:19:00,296,sms,LOC0049
CDR007599,PH00804,PH00390,2026-03-20 11:41:00,1832,call,LOC0029
CDR007600,PH01118,PH00233,2026-08-17 00:33:00,1226,app_message,LOC0098
CDR007601,PH01187,PH00052,2026-03-31 23:31:00,289,call,LOC0111
CDR007602,PH00300,PH00637,2026-06-02 11:08:00,2082,app_message,LOC0107
CDR007603,PH00165,PH00039,2026-06-03 01:20:00,1203,call,LOC0119
CDR007604,PH00015,PH01116,2026-08-06 07:12:00,2269,call,LOC0063
CDR007605,PH01095,PH01192,2026-04-23 00:14:00,1713,app_message,LOC0094
CDR007606,PH00019,PH00711,2026-05-27 08:13:00,1964,sms,LOC0157
CDR007607,PH00708,PH00414,2026-06-15 20:50:00,1398,call,LOC0178
CDR007608,PH00252,PH00731,2026-02-23 10:21:00,1131,sms,LOC0044
CDR007609,PH00416,PH00403,2026-07-27 13:12:00,682,sms,LOC0083
CDR007610,PH00646,PH01006,2026-04-08 03:20:00,640,app_message,LOC0070
CDR007611,PH01167,PH00090,2026-02-09 04:32:00,787,app_message,LOC0050
CDR007612,PH00706,PH00693,2026-01-24 14:02:00,737,app_message,LOC0027
CDR007613,PH00288,PH00487,2026-02-04 06:13:00,1706,sms,LOC0028
CDR007614,PH00212,PH00897,2026-03-28 22:33:00,1023,sms,LOC0089
CDR007615,PH00930,PH00235,2026-06-29 14:21:00,530,call,LOC0125
CDR007616,PH00156,PH00369,2026-07-04 19:11:00,358,call,LOC0117
CDR007617,PH00113,PH00917,2026-02-12 04:15:00,168,sms,LOC0108
CDR007618,PH00406,PH00964,2026-08-31 00:18:00,1852,sms,LOC0028
CDR007619,PH00105,PH00397,2026-03-14 11:52:00,1349,sms,LOC0030
CDR007620,PH00101,PH00958,2026-07-01 03:43:00,1309,call,LOC0031
CDR007621,PH00031,PH00696,2026-02-20 15:47:00,1175,app_message,LOC0042
CDR007622,PH00386,PH00679,2026-07-19 15:11:00,2128,call,LOC0059
CDR007623,PH01107,PH00157,2026-04-15 23:50:00,1018,sms,LOC0159
CDR007624,PH00521,PH00032,2026-03-08 11:34:00,418,call,LOC0077
CDR007625,PH00849,PH00396,2026-01-14 21:07:00,1409,app_message,LOC0020
CDR007626,PH00060,PH00875,2026-01-04 13:36:00,2052,app_message,LOC0135
CDR007627,PH00281,PH01012,2026-03-11 18:23:00,1305,sms,LOC0166
CDR007628,PH00573,PH00029,2026-06-21 08:27:00,94,app_message,LOC0073
CDR007629,PH00597,PH00548,2026-01-20 21:46:00,2087,call,LOC0112
CDR007630,PH00234,PH00850,2026-05-24 06:50:00,1332,app_message,LOC0016
CDR007631,PH00227,PH00710,2026-02-11 20:29:00,1720,app_message,LOC0117
CDR007632,PH00830,PH00342,2026-03-03 06:35:00,64,sms,LOC0044
CDR007633,PH00697,PH00365,2026-08-13 09:33:00,1167,call,LOC0124
CDR007634,PH00443,PH00309,2026-08-24 11:08:00,322,call,LOC0124
CDR007635,PH00188,PH00724,2026-03-14 20:12:00,562,call,LOC0003
CDR007636,PH00378,PH01158,2026-02-16 08:59:00,1697,sms,LOC0019
CDR007637,PH00540,PH00033,2026-07-24 01:29:00,844,sms,LOC0120
CDR007638,PH00543,PH00613,2026-03-13 01:48:00,274,app_message,LOC0099
CDR007639,PH01053,PH00648,2026-05-20 01:57:00,876,call,LOC0008
CDR007640,PH00544,PH00649,2026-07-29 17:25:00,245,app_message,LOC0019
CDR007641,PH00759,PH00087,2026-02-02 08:15:00,1630,sms,LOC0147
CDR007642,PH00630,PH00740,2026-05-20 14:55:00,457,sms,LOC0102
CDR007643,PH00654,PH00116,2026-07-01 14:47:00,939,sms,LOC0056
CDR007644,PH00441,PH00710,2026-06-06 08:57:00,624,app_message,LOC0142
CDR007645,PH00815,PH00046,2026-08-18 03:46:00,1099,app_message,LOC0041
CDR007646,PH00377,PH00042,2026-03-17 05:34:00,754,call,LOC0036
CDR007647,PH00660,PH00196,2026-03-10 12:56:00,55,sms,LOC0062
CDR007648,PH00348,PH01102,2026-03-12 06:10:00,121,sms,LOC0101
CDR007649,PH00608,PH00627,2026-02-28 06:47:00,2365,call,LOC0147
CDR007650,PH00141,PH00640,2026-01-30 05:47:00,555,sms,LOC0053
CDR007651,PH00435,PH00001,2026-02-15 13:58:00,728,sms,LOC0035
CDR007652,PH00027,PH00023,2026-02-12 16:21:00,1908,call,LOC0055
CDR007653,PH01080,PH00487,2026-03-14 08:23:00,1697,call,LOC0051
CDR007654,PH00382,PH00999,2026-06-12 18:12:00,46,sms,LOC0071
CDR007655,PH00344,PH00536,2026-04-26 07:16:00,1637,call,LOC0031
CDR007656,PH00904,PH00494,2026-08-11 16:59:00,7,app_message,LOC0152
CDR007657,PH00498,PH01026,2026-08-12 14:52:00,1888,call,LOC0140
CDR007658,PH00585,PH00624,2026-08-11 18:37:00,2274,call,LOC0027
CDR007659,PH00358,PH00140,2026-05-02 05:44:00,906,app_message,LOC0130
CDR007660,PH00411,PH00015,2026-07-04 20:41:00,1701,app_message,LOC0043
CDR007661,PH00698,PH00115,2026-08-11 10:43:00,42,app_message,LOC0062
CDR007662,PH00975,PH00577,2026-06-07 17:29:00,1857,sms,LOC0133
CDR007663,PH01125,PH01035,2026-05-22 12:53:00,1609,call,LOC0165
CDR007664,PH00869,PH00749,2026-06-25 09:59:00,1763,sms,LOC0035
CDR007665,PH00573,PH01066,2026-01-14 05:10:00,1585,call,LOC0080
CDR007666,PH00696,PH00565,2026-08-30 16:57:00,1528,app_message,LOC0149
CDR007667,PH00870,PH00995,2026-08-28 23:15:00,305,call,LOC0103
CDR007668,PH00150,PH00403,2026-05-14 00:35:00,405,app_message,LOC0067
CDR007669,PH00939,PH00533,2026-04-05 07:54:00,2143,call,LOC0125
CDR007670,PH00369,PH00088,2026-04-15 12:29:00,2252,sms,LOC0113
CDR007671,PH00821,PH01027,2026-07-14 19:21:00,167,sms,LOC0063
CDR007672,PH00348,PH00264,2026-03-21 07:35:00,124,call,LOC0092
CDR007673,PH00101,PH01098,2026-02-21 08:40:00,673,app_message,LOC0141
CDR007674,PH00221,PH00966,2026-02-10 01:02:00,730,app_message,LOC0056
CDR007675,PH00544,PH00588,2026-08-03 00:49:00,2236,sms,LOC0054
CDR007676,PH00590,PH00517,2026-05-19 14:10:00,1949,app_message,LOC0089
CDR007677,PH00478,PH00057,2026-05-27 15:11:00,1213,app_message,LOC0164
CDR007678,PH01125,PH00991,2026-04-22 20:49:00,1883,call,LOC0009
CDR007679,PH00099,PH00615,2026-01-04 23:15:00,308,sms,LOC0131
CDR007680,PH01036,PH00054,2026-07-22 19:56:00,989,call,LOC0173
CDR007681,PH00804,PH00511,2026-04-03 12:25:00,2129,sms,LOC0170
CDR007682,PH00325,PH01131,2026-04-09 10:06:00,2179,call,LOC0163
CDR007683,PH00431,PH00056,2026-02-26 08:49:00,931,call,LOC0050
CDR007684,PH01131,PH00193,2026-05-06 10:55:00,2056,app_message,LOC0159
CDR007685,PH00360,PH00288,2026-01-09 09:43:00,1360,sms,LOC0047
CDR007686,PH00758,PH00365,2026-05-03 22:49:00,1829,call,LOC0101
CDR007687,PH00701,PH00301,2026-03-27 19:22:00,2127,sms,LOC0180
CDR007688,PH00603,PH01198,2026-08-21 01:59:00,1382,call,LOC0001
CDR007689,PH01158,PH00010,2026-06-15 06:08:00,2209,app_message,LOC0119
CDR007690,PH00947,PH00956,2026-02-16 21:51:00,2170,sms,LOC0120
CDR007691,PH00039,PH01174,2026-03-04 20:08:00,484,app_message,LOC0103
CDR007692,PH00326,PH01041,2026-01-01 23:05:00,1132,app_message,LOC0142
CDR007693,PH00451,PH00506,2026-06-29 17:59:00,2397,sms,LOC0041
CDR007694,PH01181,PH00449,2026-04-12 06:57:00,2050,app_message,LOC0083
CDR007695,PH00391,PH00169,2026-03-29 13:29:00,776,app_message,LOC0036
CDR007696,PH01104,PH00166,2026-01-14 02:18:00,138,app_message,LOC0030
CDR007697,PH00152,PH00180,2026-03-20 11:35:00,2256,app_message,LOC0013
CDR007698,PH00735,PH00179,2026-03-12 11:58:00,798,app_message,LOC0107
CDR007699,PH00340,PH00900,2026-02-13 10:49:00,47,sms,LOC0013
CDR007700,PH00766,PH00961,2026-03-02 13:15:00,1705,app_message,LOC0123
CDR007701,PH00466,PH00470,2026-01-11 06:11:00,1247,call,LOC0074
CDR007702,PH01171,PH00182,2026-08-05 08:55:00,1950,app_message,LOC0019
CDR007703,PH00667,PH00414,2026-01-11 01:38:00,1246,app_message,LOC0153
CDR007704,PH00498,PH00391,2026-04-06 14:01:00,2092,call,LOC0085
CDR007705,PH00301,PH00057,2026-03-13 22:13:00,99,call,LOC0092
CDR007706,PH00704,PH00829,2026-03-22 11:01:00,744,call,LOC0143
CDR007707,PH00713,PH00338,2026-04-07 11:27:00,598,app_message,LOC0084
CDR007708,PH00098,PH01042,2026-01-30 20:15:00,1280,sms,LOC0105
CDR007709,PH00759,PH01014,2026-03-09 13:52:00,1831,app_message,LOC0157
CDR007710,PH00314,PH00051,2026-02-09 11:29:00,2170,sms,LOC0020
CDR007711,PH01159,PH00496,2026-07-05 03:56:00,1757,sms,LOC0069
CDR007712,PH00374,PH01051,2026-03-26 15:48:00,1212,app_message,LOC0144
CDR007713,PH00356,PH00323,2026-07-21 16:54:00,35,app_message,LOC0088
CDR007714,PH00827,PH00745,2026-01-12 18:27:00,211,app_message,LOC0043
CDR007715,PH00844,PH01030,2026-06-24 15:56:00,1807,call,LOC0058
CDR007716,PH00708,PH01041,2026-04-26 08:34:00,976,app_message,LOC0098
CDR007717,PH01119,PH00521,2026-03-08 13:27:00,1579,call,LOC0028
CDR007718,PH00213,PH00469,2026-05-05 02:40:00,1858,sms,LOC0092
CDR007719,PH00595,PH00378,2026-03-12 23:07:00,2258,call,LOC0120
CDR007720,PH00115,PH00107,2026-08-20 23:06:00,2249,sms,LOC0156
CDR007721,PH00355,PH00603,2026-07-17 04:36:00,1590,app_message,LOC0092
CDR007722,PH00950,PH00290,2026-05-04 01:47:00,586,app_message,LOC0023
CDR007723,PH00080,PH00956,2026-08-12 07:51:00,247,app_message,LOC0088
CDR007724,PH00501,PH00752,2026-02-27 22:29:00,321,call,LOC0157
CDR007725,PH00193,PH00749,2026-05-28 17:33:00,1247,app_message,LOC0083
CDR007726,PH00485,PH00444,2026-03-06 05:47:00,933,call,LOC0039
CDR007727,PH00152,PH00297,2026-03-10 06:25:00,807,app_message,LOC0099
CDR007728,PH00601,PH00255,2026-06-14 22:26:00,946,call,LOC0075
CDR007729,PH00245,PH00877,2026-04-21 19:09:00,1045,call,LOC0068
CDR007730,PH00635,PH00468,2026-03-02 13:43:00,218,app_message,LOC0027
CDR007731,PH00067,PH00742,2026-01-22 18:57:00,725,sms,LOC0071
CDR007732,PH00792,PH01004,2026-05-17 03:06:00,642,app_message,LOC0048
CDR007733,PH00804,PH00037,2026-06-07 12:39:00,1745,sms,LOC0103
CDR007734,PH00402,PH00696,2026-03-26 23:08:00,66,app_message,LOC0085
CDR007735,PH00815,PH01049,2026-03-15 02:16:00,1728,call,LOC0149
CDR007736,PH00148,PH01015,2026-07-24 19:07:00,318,sms,LOC0122
CDR007737,PH00619,PH00393,2026-01-07 10:51:00,1090,call,LOC0059
CDR007738,PH00541,PH00952,2026-04-13 15:50:00,2240,call,LOC0042
CDR007739,PH00275,PH00955,2026-05-28 04:44:00,175,call,LOC0055
CDR007740,PH01159,PH00419,2026-06-27 05:51:00,87,call,LOC0118
CDR007741,PH00141,PH00560,2026-03-14 04:15:00,295,call,LOC0128
CDR007742,PH00927,PH00992,2026-07-23 12:16:00,2060,call,LOC0131
CDR007743,PH00835,PH00180,2026-03-15 05:42:00,2334,call,LOC0110
CDR007744,PH00650,PH00822,2026-05-10 18:38:00,967,sms,LOC0101
CDR007745,PH00092,PH01092,2026-02-17 22:36:00,267,app_message,LOC0090
CDR007746,PH00060,PH00215,2026-08-03 08:21:00,1627,sms,LOC0127
CDR007747,PH01140,PH00414,2026-08-13 13:23:00,1225,call,LOC0092
CDR007748,PH00222,PH00297,2026-03-18 01:15:00,1248,call,LOC0129
CDR007749,PH00895,PH00676,2026-03-21 11:51:00,1066,sms,LOC0068
CDR007750,PH00118,PH00222,2026-08-26 05:58:00,103,sms,LOC0083
CDR007751,PH01187,PH00474,2026-07-10 02:18:00,1417,call,LOC0166
CDR007752,PH00014,PH00260,2026-05-25 15:45:00,1656,sms,LOC0028
CDR007753,PH00308,PH00534,2026-04-08 22:37:00,1667,app_message,LOC0024
CDR007754,PH00999,PH00576,2026-05-10 17:36:00,280,app_message,LOC0005
CDR007755,PH00832,PH00215,2026-07-31 18:45:00,33,app_message,LOC0138
CDR007756,PH00448,PH00732,2026-01-21 15:46:00,2302,call,LOC0094
CDR007757,PH01015,PH00649,2026-06-10 14:14:00,1137,call,LOC0130
CDR007758,PH00645,PH01141,2026-04-11 07:10:00,646,sms,LOC0146
CDR007759,PH00671,PH00515,2026-01-29 00:27:00,2025,app_message,LOC0151
CDR007760,PH00247,PH00048,2026-08-13 05:59:00,1222,app_message,LOC0074
CDR007761,PH00170,PH00471,2026-01-20 15:49:00,134,app_message,LOC0034
CDR007762,PH00999,PH00066,2026-08-18 17:28:00,1478,sms,LOC0177
CDR007763,PH01161,PH00447,2026-06-03 13:36:00,230,call,LOC0118
CDR007764,PH01189,PH00159,2026-08-28 13:23:00,1787,app_message,LOC0123
CDR007765,PH01136,PH00961,2026-06-07 14:30:00,871,sms,LOC0127
CDR007766,PH00983,PH00178,2026-02-04 14:54:00,1914,call,LOC0170
CDR007767,PH00486,PH00815,2026-07-20 12:21:00,1380,call,LOC0170
CDR007768,PH00571,PH01069,2026-02-21 16:37:00,244,sms,LOC0163
CDR007769,PH00307,PH01084,2026-04-16 13:35:00,775,call,LOC0109
CDR007770,PH00635,PH00504,2026-08-20 06:28:00,108,call,LOC0033
CDR007771,PH00115,PH00868,2026-08-06 22:43:00,2020,call,LOC0001
CDR007772,PH00305,PH00273,2026-06-19 16:14:00,49,sms,LOC0012
CDR007773,PH00540,PH01142,2026-08-02 17:28:00,1142,sms,LOC0084
CDR007774,PH00803,PH00172,2026-07-19 03:18:00,1818,sms,LOC0090
CDR007775,PH01083,PH01022,2026-02-18 23:10:00,680,app_message,LOC0079
CDR007776,PH00673,PH01170,2026-05-04 11:58:00,408,sms,LOC0165
CDR007777,PH00057,PH00526,2026-02-04 12:35:00,1318,call,LOC0115
CDR007778,PH01111,PH00490,2026-04-20 17:20:00,2318,app_message,LOC0146
CDR007779,PH00666,PH00439,2026-02-14 22:28:00,2067,sms,LOC0090
CDR007780,PH01084,PH01005,2026-07-22 06:35:00,980,app_message,LOC0022
CDR007781,PH00363,PH00256,2026-07-17 08:55:00,185,call,LOC0030
CDR007782,PH00637,PH00874,2026-07-19 02:15:00,207,sms,LOC0095
CDR007783,PH00019,PH00614,2026-01-29 09:01:00,296,app_message,LOC0128
CDR007784,PH00168,PH00840,2026-02-20 19:32:00,1757,app_message,LOC0051
CDR007785,PH00898,PH00761,2026-01-19 00:18:00,850,sms,LOC0144
CDR007786,PH01190,PH00283,2026-06-17 00:38:00,1802,app_message,LOC0100
CDR007787,PH00234,PH00098,2026-08-05 18:07:00,759,call,LOC0157
CDR007788,PH00348,PH00006,2026-05-11 04:11:00,1445,app_message,LOC0149
CDR007789,PH00346,PH00066,2026-07-23 04:51:00,1978,sms,LOC0083
CDR007790,PH00021,PH00889,2026-03-09 21:09:00,91,sms,LOC0152
CDR007791,PH00050,PH00502,2026-02-24 03:17:00,1570,sms,LOC0037
CDR007792,PH00984,PH00920,2026-03-15 19:24:00,1346,app_message,LOC0168
CDR007793,PH01061,PH00441,2026-08-30 20:02:00,2107,sms,LOC0089
CDR007794,PH00880,PH00622,2026-05-31 07:50:00,1290,sms,LOC0038
CDR007795,PH00728,PH00122,2026-06-30 08:36:00,576,call,LOC0021
CDR007796,PH00258,PH00571,2026-03-04 11:57:00,1472,app_message,LOC0078
CDR007797,PH00402,PH00686,2026-04-09 23:39:00,2194,app_message,LOC0007
CDR007798,PH00605,PH00353,2026-05-21 22:57:00,2171,call,LOC0056
CDR007799,PH00569,PH00173,2026-02-27 07:28:00,216,sms,LOC0077
CDR007800,PH00955,PH00528,2026-04-25 18:27:00,349,app_message,LOC0159
CDR007801,PH00242,PH00244,2026-04-08 05:54:00,1486,call,LOC0051
CDR007802,PH00293,PH00765,2026-04-19 01:05:00,2116,app_message,LOC0009
CDR007803,PH01099,PH01044,2026-02-12 13:03:00,802,sms,LOC0024
CDR007804,PH00592,PH00020,2026-03-25 00:19:00,1668,sms,LOC0074
CDR007805,PH00861,PH00913,2026-03-14 18:41:00,980,app_message,LOC0119
CDR007806,PH01164,PH01036,2026-07-03 12:10:00,695,call,LOC0097
CDR007807,PH00783,PH00336,2026-03-09 21:26:00,2277,call,LOC0051
CDR007808,PH00255,PH01193,2026-08-15 08:12:00,1255,sms,LOC0164
CDR007809,PH00254,PH00517,2026-08-11 16:33:00,2307,app_message,LOC0042
CDR007810,PH01029,PH00062,2026-06-09 15:44:00,1145,app_message,LOC0034
CDR007811,PH01011,PH00939,2026-03-05 12:11:00,551,sms,LOC0130
CDR007812,PH00487,PH00314,2026-02-26 12:06:00,1282,app_message,LOC0022
CDR007813,PH01094,PH00954,2026-07-01 04:49:00,2066,sms,LOC0023
CDR007814,PH00414,PH00036,2026-04-06 18:36:00,1526,app_message,LOC0094
CDR007815,PH00540,PH00284,2026-03-04 23:19:00,901,call,LOC0092
CDR007816,PH00933,PH00621,2026-05-14 14:22:00,134,call,LOC0001
CDR007817,PH00601,PH01135,2026-01-18 16:27:00,2289,sms,LOC0020
CDR007818,PH00509,PH00495,2026-04-07 04:46:00,1321,call,LOC0119
CDR007819,PH01165,PH00422,2026-03-13 06:04:00,2390,app_message,LOC0129
CDR007820,PH00152,PH00917,2026-03-28 07:17:00,609,sms,LOC0067
CDR007821,PH00362,PH00448,2026-02-13 08:30:00,746,call,LOC0120
CDR007822,PH00146,PH00012,2026-07-22 04:13:00,2156,call,LOC0028
CDR007823,PH00382,PH00941,2026-06-17 09:55:00,83,call,LOC0042
CDR007824,PH00298,PH00752,2026-02-03 18:03:00,894,app_message,LOC0026
CDR007825,PH01098,PH00133,2026-01-26 09:40:00,170,app_message,LOC0038
CDR007826,PH00159,PH00541,2026-04-24 20:56:00,2198,sms,LOC0060
CDR007827,PH00539,PH01180,2026-03-23 10:06:00,207,call,LOC0133
CDR007828,PH00418,PH00499,2026-01-18 06:28:00,1934,sms,LOC0043
CDR007829,PH00834,PH01094,2026-07-12 21:57:00,2264,app_message,LOC0137
CDR007830,PH00147,PH00768,2026-08-27 14:05:00,2175,app_message,LOC0039
CDR007831,PH00992,PH00410,2026-04-05 11:54:00,230,call,LOC0082
CDR007832,PH00550,PH01159,2026-01-13 14:46:00,690,app_message,LOC0091
CDR007833,PH00405,PH00410,2026-08-24 12:34:00,1651,call,LOC0095
CDR007834,PH01184,PH00480,2026-08-11 18:31:00,1102,call,LOC0122
CDR007835,PH00121,PH00978,2026-02-24 18:01:00,1373,sms,LOC0165
CDR007836,PH00497,PH00995,2026-07-01 03:56:00,2196,call,LOC0125
CDR007837,PH01035,PH00865,2026-05-24 01:27:00,2392,call,LOC0146
CDR007838,PH01070,PH00295,2026-06-17 12:52:00,2183,call,LOC0098
CDR007839,PH00497,PH00591,2026-03-18 13:46:00,634,sms,LOC0101
CDR007840,PH00713,PH00960,2026-07-25 19:01:00,2302,call,LOC0014
CDR007841,PH01200,PH00756,2026-06-16 08:33:00,672,app_message,LOC0061
CDR007842,PH00863,PH00945,2026-03-11 01:31:00,701,call,LOC0063
CDR007843,PH00521,PH00017,2026-05-06 07:45:00,1259,call,LOC0008
CDR007844,PH00081,PH00462,2026-01-12 10:37:00,1469,app_message,LOC0154
CDR007845,PH00842,PH00329,2026-02-25 13:03:00,1604,app_message,LOC0093
CDR007846,PH00294,PH00098,2026-02-25 21:39:00,1230,sms,LOC0029
CDR007847,PH00654,PH00416,2026-01-21 22:49:00,482,call,LOC0072
CDR007848,PH00082,PH00341,2026-08-09 12:30:00,1337,call,LOC0010
CDR007849,PH00684,PH00913,2026-06-26 16:15:00,1187,sms,LOC0128
CDR007850,PH00488,PH00996,2026-05-16 12:15:00,822,app_message,LOC0001
CDR007851,PH00398,PH01136,2026-06-10 04:18:00,647,sms,LOC0025
CDR007852,PH00770,PH00484,2026-08-28 13:42:00,2383,sms,LOC0154
CDR007853,PH00490,PH00159,2026-07-01 23:59:00,1213,sms,LOC0027
CDR007854,PH00548,PH01128,2026-08-02 04:57:00,212,app_message,LOC0092
CDR007855,PH00008,PH01042,2026-08-26 20:35:00,873,call,LOC0005
CDR007856,PH00259,PH00985,2026-01-30 00:59:00,569,call,LOC0167
CDR007857,PH00041,PH00262,2026-02-11 02:13:00,730,call,LOC0047
CDR007858,PH01085,PH00632,2026-04-02 16:14:00,301,app_message,LOC0076
CDR007859,PH01114,PH00723,2026-05-13 10:54:00,1610,sms,LOC0167
CDR007860,PH00479,PH00079,2026-08-10 14:45:00,1221,sms,LOC0135
CDR007861,PH01052,PH01080,2026-06-08 18:22:00,1795,call,LOC0012
CDR007862,PH00308,PH00241,2026-06-08 06:58:00,1726,sms,LOC0108
CDR007863,PH00964,PH00194,2026-02-08 20:58:00,992,sms,LOC0094
CDR007864,PH00130,PH01142,2026-08-17 22:26:00,329,sms,LOC0045
CDR007865,PH00950,PH01088,2026-02-04 07:07:00,1227,call,LOC0089
CDR007866,PH00736,PH01158,2026-01-21 19:15:00,13,app_message,LOC0162
CDR007867,PH00008,PH00251,2026-03-27 19:12:00,1020,sms,LOC0082
CDR007868,PH01080,PH00320,2026-02-12 18:35:00,397,app_message,LOC0145
CDR007869,PH00874,PH00275,2026-06-19 13:39:00,1608,app_message,LOC0122
CDR007870,PH00818,PH00630,2026-03-02 14:14:00,2334,app_message,LOC0044
CDR007871,PH00502,PH00151,2026-07-09 09:38:00,1534,sms,LOC0031
CDR007872,PH00687,PH00532,2026-08-13 12:02:00,557,app_message,LOC0017
CDR007873,PH00913,PH00835,2026-06-21 01:49:00,967,app_message,LOC0049
CDR007874,PH00640,PH00410,2026-08-24 03:42:00,1933,call,LOC0142
CDR007875,PH00002,PH01012,2026-07-16 23:52:00,2126,call,LOC0156
CDR007876,PH00384,PH00370,2026-06-28 15:43:00,1940,app_message,LOC0079
CDR007877,PH00532,PH00395,2026-05-16 21:53:00,1232,call,LOC0142
CDR007878,PH00662,PH00999,2026-04-12 23:18:00,768,app_message,LOC0127
CDR007879,PH00074,PH00050,2026-05-03 18:43:00,1291,call,LOC0081
CDR007880,PH00440,PH01014,2026-08-11 14:52:00,945,app_message,LOC0136
CDR007881,PH01148,PH00806,2026-05-08 20:03:00,1049,sms,LOC0120
CDR007882,PH00240,PH01130,2026-05-31 21:50:00,1270,app_message,LOC0171
CDR007883,PH00722,PH00080,2026-01-09 18:43:00,1684,app_message,LOC0171
CDR007884,PH00993,PH00466,2026-07-09 12:33:00,329,sms,LOC0085
CDR007885,PH00419,PH00683,2026-01-31 13:02:00,2004,app_message,LOC0040
CDR007886,PH00435,PH00668,2026-08-15 19:23:00,609,app_message,LOC0014
