geo_event_id,person_id,location_id,timestamp,event_type,source_confidence
GEO003416,P00122,LOC0149,2026-03-29 22:54:00,seen,0.91
GEO003417,P00342,LOC0160,2026-06-15 01:14:00,stayed,0.97
GEO003418,P00709,LOC0077,2026-01-08 02:13:00,seen,0.71
GEO003419,P00196,LOC0160,2026-06-15 10:35:00,exited,0.78
GEO003420,P00483,LOC0067,2026-02-26 01:38:00,stayed,0.71
GEO003421,P00011,LOC0069,2026-08-21 09:20:00,entered,0.77
GEO003422,P00384,LOC0021,2026-05-03 13:58:00,seen,0.91
GEO003423,P00052,LOC0148,2026-05-07 07:05:00,stayed,0.89
GEO003424,P00485,LOC0174,2026-05-05 02:06:00,exited,0.98
GEO003425,P00750,LOC0118,2026-07-20 01:33:00,stayed,0.97
GEO003426,P00419,LOC0146,2026-07-23 15:55:00,seen,0.72
GEO003427,P00232,LOC0168,2026-06-07 11:36:00,seen,0.76
GEO003428,P00838,LOC0014,2026-04-19 05:58:00,stayed,0.79
GEO003429,P00102,LOC0037,2026-08-16 15:09:00,seen,0.65
GEO003430,P00084,LOC0108,2026-01-31 20:58:00,seen,0.86
GEO003431,P00437,LOC0008,2026-06-11 16:55:00,entered,0.88
GEO003432,P00356,LOC0052,2026-01-22 21:42:00,seen,0.96
GEO003433,P00013,LOC0117,2026-06-16 03:26:00,seen,0.65
GEO003434,P00429,LOC0158,2026-03-29 16:00:00,entered,0.8
GEO003435,P00076,LOC0169,2026-03-13 19:49:00,exited,0.85
GEO003436,P00501,LOC0114,2026-03-20 09:55:00,entered,0.83
GEO003437,P00271,LOC0086,2026-06-26 22:50:00,stayed,0.77
GEO003438,P00845,LOC0049,2026-06-16 11:28:00,seen,0.75
GEO003439,P00901,LOC0156,2026-06-24 18:08:00,exited,0.67
GEO003440,P00829,LOC0101,2026-08-28 14:15:00,stayed,0.78
GEO003441,P00650,LOC0031,2026-01-18 07:42:00,exited,0.75
GEO003442,P00533,LOC0095,2026-05-30 06:34:00,seen,0.97
GEO003443,P00737,LOC0031,2026-07-09 04:23:00,stayed,0.9
GEO003444,P00917,LOC0021,2026-05-08 01:31:00,exited,0.73
GEO003445,P00141,LOC0104,2026-04-18 08:20:00,exited,0.97
GEO003446,P00046,LOC0118,2026-03-17 19:38:00,entered,0.92
GEO003447,P00982,LOC0179,2026-04-09 17:52:00,seen,0.93
GEO003448,P00101,LOC0099,2026-01-03 07:32:00,stayed,0.71
GEO003449,P00277,LOC0036,2026-07-29 20:38:00,stayed,0.85
GEO003450,P00824,LOC0169,2026-03-20 18:57:00,stayed,0.8
GEO003451,P00608,LOC0109,2026-04-21 12:49:00,stayed,0.93
GEO003452,P00099,LOC0101,2026-06-28 12:18:00,stayed,0.88
GEO003453,P00260,LOC0001,2026-08-28 12:56:00,exited,0.86
GEO003454,P00896,LOC0177,2026-04-29 02:13:00,seen,0.91
GEO003455,P00807,LOC0055,2026-05-19 23:53:00,stayed,0.86
GEO003456,P00223,LOC0133,2026-03-22 04:47:00,entered,0.7
GEO003457,P00683,LOC0021,2026-06-02 00:37:00,stayed,0.98
GEO003458,P00694,LOC0033,2026-02-15 04:55:00,seen,0.91
GEO003459,P00915,LOC0076,2026-07-19 04:59:00,entered,0.87
GEO003460,P00296,LOC0051,2026-05-18 16:22:00,entered,0.91
GEO003461,P00206,LOC0145,2026-05-20 14:38:00,seen,0.86
GEO003462,P00243,LOC0071,2026-02-11 06:25:00,stayed,0.75
GEO003463,P00142,LOC0106,2026-04-03 19:39:00,seen,0.9
GEO003464,P00092,LOC0049,2026-06-11 06:01:00,stayed,0.72
GEO003465,P00291,LOC0159,2026-01-22 00:08:00,seen,0.9
GEO003466,P00404,LOC0110,2026-07-22 19:33:00,exited,0.74
GEO003467,P00294,LOC0110,2026-01-30 05:49:00,entered,0.96
GEO003468,P00134,LOC0096,2026-05-13 17:40:00,entered,0.86
GEO003469,P00240,LOC0051,2026-06-18 10:34:00,entered,0.71
GEO003470,P00934,LOC0083,2026-07-04 09:12:00,entered,0.74
GEO003471,P00097,LOC0081,2026-03-16 12:21:00,entered,0.89
GEO003472,P00908,LOC0117,2026-04-09 13:37:00,exited,0.67
GEO003473,P00822,LOC0068,2026-06-06 06:29:00,stayed,0.76
GEO003474,P00975,LOC0161,2026-04-01 10:50:00,seen,0.93
GEO003475,P00393,LOC0131,2026-05-03 08:59:00,stayed,0.8
GEO003476,P00279,LOC0137,2026-01-22 04:45:00,seen,0.72
GEO003477,P00489,LOC0063,2026-07-16 05:28:00,entered,0.83
GEO003478,P00018,LOC0126,2026-06-21 05:48:00,stayed,0.66
GEO003479,P00087,LOC0164,2026-03-23 17:00:00,stayed,0.85
GEO003480,P00681,LOC0149,2026-04-30 08:45:00,seen,0.86
GEO003481,P00755,LOC0078,2026-02-24 23:37:00,exited,0.88
GEO003482,P00798,LOC0040,2026-01-16 02:29:00,seen,0.93
GEO003483,P00534,LOC0172,2026-08-15 21:22:00,entered,0.66
GEO003484,P00014,LOC0019,2026-03-20 02:13:00,exited,0.84
GEO003485,P00954,LOC0142,2026-04-26 18:45:00,entered,0.88
GEO003486,P00969,LOC0161,2026-07-29 03:16:00,entered,0.94
GEO003487,P00112,LOC0040,2026-02-27 06:41:00,stayed,0.85
GEO003488,P00603,LOC0148,2026-03-11 03:23:00,exited,0.86
GEO003489,P00997,LOC0084,2026-03-31 06:11:00,exited,0.98
GEO003490,P00686,LOC0060,2026-04-04 22:52:00,exited,0.76
GEO003491,P00713,LOC0001,2026-04-21 16:29:00,stayed,0.87
GEO003492,P00502,LOC0154,2026-04-24 17:41:00,exited,0.93
GEO003493,P00242,LOC0114,2026-05-26 15:14:00,entered,0.75
GEO003494,P00438,LOC0047,2026-05-17 17:02:00,entered,0.93
GEO003495,P00192,LOC0167,2026-08-05 06:00:00,exited,0.81
GEO003496,P00457,LOC0017,2026-02-18 08:37:00,entered,0.69
GEO003497,P00210,LOC0034,2026-05-09 09:50:00,entered,0.86
GEO003498,P00071,LOC0062,2026-08-19 09:51:00,stayed,0.78
GEO003499,P00110,LOC0100,2026-07-30 10:52:00,stayed,0.73
GEO003500,P00040,LOC0050,2026-03-18 06:29:00,exited,0.72
GEO003501,P00222,LOC0056,2026-03-21 23:53:00,seen,0.82
GEO003502,P00479,LOC0042,2026-03-06 18:18:00,exited,0.66
GEO003503,P00704,LOC0063,2026-06-15 03:14:00,exited,0.9
GEO003504,P00843,LOC0165,2026-04-04 18:57:00,seen,0.86
GEO003505,P00244,LOC0051,2026-05-08 17:37:00,entered,0.74
GEO003506,P00384,LOC0160,2026-04-03 07:33:00,entered,0.9
GEO003507,P00884,LOC0005,2026-06-02 06:37:00,seen,0.78
GEO003508,P00748,LOC0017,2026-04-24 14:35:00,stayed,0.7
GEO003509,P00911,LOC0152,2026-07-27 18:55:00,entered,0.93
GEO003510,P00684,LOC0005,2026-01-23 03:58:00,exited,0.81
GEO003511,P00942,LOC0179,2026-01-17 06:56:00,seen,0.91
GEO003512,P00954,LOC0051,2026-06-05 14:32:00,entered,0.74
GEO003513,P00846,LOC0045,2026-01-12 21:39:00,exited,0.82
GEO003514,P00807,LOC0053,2026-02-16 17:48:00,stayed,0.73
GEO003515,P00115,LOC0002,2026-08-12 10:54:00,seen,0.86
GEO003516,P00421,LOC0027,2026-08-22 02:46:00,entered,0.94
GEO003517,P00064,LOC0049,2026-05-28 08:29:00,exited,0.77
GEO003518,P00510,LOC0011,2026-05-27 13:07:00,seen,0.66
GEO003519,P00910,LOC0066,2026-06-03 17:54:00,stayed,0.93
GEO003520,P00331,LOC0008,2026-03-16 22:33:00,stayed,0.96
GEO003521,P00983,LOC0053,2026-02-26 08:28:00,stayed,0.82
GEO003522,P00374,LOC0176,2026-06-12 12:23:00,exited,0.82
GEO003523,P00379,LOC0048,2026-01-27 14:26:00,entered,0.68
GEO003524,P00027,LOC0016,2026-06-14 03:23:00,seen,0.94
GEO003525,P00232,LOC0010,2026-08-31 18:48:00,stayed,0.83
GEO003526,P00315,LOC0052,2026-05-26 18:01:00,seen,0.95
GEO003527,P00548,LOC0062,2026-03-21 07:46:00,exited,0.82
GEO003528,P00795,LOC0061,2026-06-04 00:53:00,stayed,0.72
GEO003529,P00337,LOC0162,2026-08-17 00:43:00,stayed,0.78
GEO003530,P00178,LOC0055,2026-03-16 14:25:00,seen,0.77
GEO003531,P00887,LOC0137,2026-05-03 16:17:00,entered,0.84
GEO003532,P00250,LOC0177,2026-04-26 07:11:00,exited,0.75
GEO003533,P00661,LOC0037,2026-03-04 15:45:00,stayed,0.86
GEO003534,P00447,LOC0146,2026-06-05 17:15:00,seen,0.8
GEO003535,P00870,LOC0173,2026-01-04 00:57:00,entered,0.86
GEO003536,P00577,LOC0067,2026-03-11 21:48:00,entered,0.95
GEO003537,P00403,LOC0011,2026-01-13 03:53:00,entered,0.76
GEO003538,P00028,LOC0158,2026-01-25 23:02:00,exited,0.8
GEO003539,P00891,LOC0106,2026-01-03 18:38:00,stayed,0.94
GEO003540,P00908,LOC0021,2026-04-23 02:27:00,seen,0.68
GEO003541,P00194,LOC0055,2026-02-08 11:13:00,seen,0.82
GEO003542,P00948,LOC0009,2026-06-15 14:13:00,entered,0.98
GEO003543,P00706,LOC0057,2026-06-10 09:24:00,stayed,0.9
GEO003544,P00767,LOC0109,2026-06-10 07:36:00,entered,0.86
GEO003545,P00891,LOC0091,2026-08-17 19:30:00,exited,0.7
GEO003546,P00402,LOC0072,2026-08-29 02:26:00,seen,0.77
GEO003547,P00247,LOC0036,2026-05-16 02:08:00,entered,0.81
GEO003548,P00645,LOC0072,2026-04-19 16:09:00,seen,0.95
GEO003549,P00753,LOC0176,2026-04-14 12:01:00,exited,0.82
GEO003550,P00029,LOC0063,2026-07-07 04:08:00,seen,0.71
GEO003551,P00923,LOC0117,2026-04-21 13:37:00,seen,0.65
GEO003552,P00709,LOC0093,2026-03-28 16:22:00,seen,0.83
GEO003553,P00234,LOC0138,2026-01-26 15:18:00,exited,0.76
GEO003554,P00705,LOC0023,2026-04-29 13:35:00,entered,0.94
GEO003555,P00637,LOC0072,2026-08-11 15:35:00,stayed,0.88
GEO003556,P00843,LOC0141,2026-06-27 10:32:00,seen,0.75
GEO003557,P00781,LOC0152,2026-05-16 05:05:00,exited,0.95
GEO003558,P00171,LOC0089,2026-04-17 13:30:00,stayed,0.68
GEO003559,P00954,LOC0066,2026-06-30 00:55:00,seen,0.65
GEO003560,P00432,LOC0060,2026-04-05 21:05:00,seen,0.95
GEO003561,P00816,LOC0015,2026-06-15 05:30:00,exited,0.7
GEO003562,P00645,LOC0098,2026-05-30 23:14:00,seen,0.92
GEO003563,P00225,LOC0084,2026-05-29 23:15:00,entered,0.85
GEO003564,P00667,LOC0044,2026-05-19 09:42:00,seen,0.8
GEO003565,P00708,LOC0109,2026-08-14 18:29:00,entered,0.71
GEO003566,P00878,LOC0057,2026-02-21 19:08:00,seen,0.94
GEO003567,P00982,LOC0021,2026-05-18 06:25:00,stayed,0.97
GEO003568,P00668,LOC0145,2026-04-28 08:24:00,exited,0.72
GEO003569,P00084,LOC0166,2026-03-29 19:02:00,stayed,0.91
GEO003570,P00195,LOC0145,2026-03-07 21:47:00,seen,0.85
GEO003571,P00222,LOC0147,2026-05-28 04:41:00,seen,0.7
GEO003572,P00430,LOC0078,2026-07-24 00:16:00,exited,0.76
GEO003573,P00029,LOC0179,2026-03-14 16:31:00,seen,0.69
GEO003574,P00131,LOC0173,2026-08-22 22:05:00,seen,0.75
GEO003575,P00214,LOC0151,2026-02-15 14:09:00,entered,0.76
GEO003576,P00679,LOC0078,2026-06-28 22:46:00,exited,0.65
GEO003577,P00705,LOC0081,2026-01-31 23:19:00,exited,0.72
GEO003578,P00318,LOC0019,2026-02-14 08:23:00,stayed,0.72
GEO003579,P00191,LOC0179,2026-07-18 12:59:00,seen,0.88
GEO003580,P00524,LOC0171,2026-06-26 04:59:00,stayed,0.71
GEO003581,P00998,LOC0158,2026-01-30 03:47:00,entered,0.85
GEO003582,P00822,LOC0009,2026-07-20 07:04:00,seen,0.8
GEO003583,P00318,LOC0044,2026-03-15 03:45:00,seen,0.75
GEO003584,P00741,LOC0133,2026-01-30 13:55:00,exited,0.93
GEO003585,P00882,LOC0033,2026-04-18 15:56:00,seen,0.95
GEO003586,P00199,LOC0086,2026-01-02 04:55:00,exited,0.72
GEO003587,P00512,LOC0039,2026-01-20 10:38:00,stayed,0.75
GEO003588,P00327,LOC0048,2026-05-20 14:27:00,exited,0.72
GEO003589,P00630,LOC0064,2026-04-14 05:28:00,stayed,0.77
GEO003590,P00027,LOC0039,2026-01-15 08:50:00,exited,0.99
GEO003591,P00729,LOC0086,2026-03-05 18:52:00,stayed,0.83
GEO003592,P00484,LOC0050,2026-06-07 11:19:00,stayed,0.9
GEO003593,P00767,LOC0066,2026-02-10 07:55:00,entered,0.68
GEO003594,P00620,LOC0156,2026-06-10 16:06:00,stayed,0.83
GEO003595,P00659,LOC0103,2026-04-15 22:33:00,stayed,0.79
GEO003596,P00518,LOC0152,2026-02-01 12:30:00,entered,0.93
GEO003597,P00511,LOC0169,2026-01-01 23:11:00,entered,0.97
GEO003598,P00009,LOC0176,2026-06-03 06:25:00,seen,0.66
GEO003599,P00143,LOC0037,2026-03-22 04:03:00,exited,0.83
GEO003600,P00399,LOC0115,2026-05-02 16:20:00,stayed,0.66
GEO003601,P00172,LOC0151,2026-01-18 20:15:00,seen,0.93
GEO003602,P00324,LOC0084,2026-04-11 11:46:00,stayed,0.79
GEO003603,P00232,LOC0029,2026-02-08 01:03:00,exited,0.99
GEO003604,P00553,LOC0019,2026-01-16 17:00:00,exited,0.87
GEO003605,P00652,LOC0108,2026-07-09 00:09:00,stayed,0.74
GEO003606,P00726,LOC0097,2026-08-22 12:27:00,exited,0.67
GEO003607,P00012,LOC0064,2026-08-22 20:50:00,stayed,0.96
GEO003608,P00337,LOC0147,2026-08-24 22:49:00,exited,0.84
GEO003609,P00422,LOC0044,2026-05-20 05:08:00,seen,0.76
GEO003610,P00251,LOC0158,2026-08-18 12:57:00,seen,0.73
GEO003611,P00508,LOC0161,2026-08-14 15:12:00,exited,0.87
GEO003612,P00380,LOC0117,2026-07-27 09:55:00,seen,0.91
GEO003613,P00074,LOC0176,2026-08-02 16:07:00,exited,0.83
GEO003614,P00120,LOC0160,2026-05-22 05:12:00,stayed,0.94
GEO003615,P00600,LOC0180,2026-06-03 09:46:00,seen,0.83
GEO003616,P00174,LOC0023,2026-07-16 01:44:00,exited,0.95
GEO003617,P00370,LOC0146,2026-03-23 23:06:00,exited,0.77
GEO003618,P00192,LOC0155,2026-05-02 05:56:00,stayed,0.69
GEO003619,P00415,LOC0020,2026-06-14 18:02:00,seen,0.94
GEO003620,P00978,LOC0177,2026-01-01 15:22:00,exited,0.66
GEO003621,P00323,LOC0021,2026-01-12 10:47:00,seen,0.74
GEO003622,P00581,LOC0006,2026-03-25 07:33:00,exited,0.76
GEO003623,P00901,LOC0077,2026-08-29 03:29:00,exited,0.85
GEO003624,P00025,LOC0107,2026-02-05 00:41:00,seen,0.73
GEO003625,P00482,LOC0015,2026-01-31 00:47:00,entered,0.78
GEO003626,P00365,LOC0145,2026-07-22 15:46:00,seen,0.9
GEO003627,P00108,LOC0139,2026-02-12 15:18:00,seen,0.91
GEO003628,P00439,LOC0054,2026-06-20 19:50:00,stayed,0.89
GEO003629,P00152,LOC0147,2026-01-06 00:10:00,stayed,0.99
GEO003630,P00483,LOC0042,2026-06-30 00:34:00,seen,0.92
GEO003631,P00924,LOC0153,2026-04-02 19:41:00,exited,0.94
GEO003632,P00105,LOC0088,2026-04-13 08:51:00,exited,0.74
GEO003633,P00829,LOC0076,2026-01-17 08:29:00,exited,0.86
GEO003634,P00875,LOC0023,2026-01-03 04:26:00,seen,0.8
GEO003635,P00042,LOC0117,2026-05-01 22:34:00,stayed,0.68
GEO003636,P00294,LOC0150,2026-02-05 01:32:00,entered,0.83
GEO003637,P00591,LOC0029,2026-02-05 07:06:00,exited,0.9
GEO003638,P00770,LOC0114,2026-05-31 09:56:00,entered,0.98
GEO003639,P00902,LOC0151,2026-04-19 15:20:00,stayed,0.98
GEO003640,P00301,LOC0030,2026-01-01 15:50:00,exited,0.82
GEO003641,P00151,LOC0004,2026-03-16 01:00:00,stayed,0.82
GEO003642,P00042,LOC0089,2026-03-30 00:27:00,entered,0.97
GEO003643,P00520,LOC0091,2026-08-01 15:44:00,seen,0.68
GEO003644,P00617,LOC0026,2026-01-13 22:52:00,seen,0.79
GEO003645,P00908,LOC0050,2026-03-02 05:36:00,seen,0.99
GEO003646,P00128,LOC0078,2026-02-12 20:28:00,exited,0.89
GEO003647,P00624,LOC0138,2026-03-30 01:24:00,entered,0.89
GEO003648,P00488,LOC0125,2026-03-13 12:01:00,stayed,0.67
GEO003649,P00270,LOC0129,2026-05-19 10:12:00,seen,0.98
GEO003650,P00867,LOC0155,2026-04-11 16:15:00,seen,0.73
GEO003651,P00838,LOC0121,2026-08-28 13:07:00,entered,0.96
GEO003652,P00614,LOC0123,2026-04-14 04:21:00,entered,0.85
GEO003653,P00823,LOC0067,2026-03-01 00:10:00,entered,0.77
GEO003654,P00771,LOC0123,2026-08-11 01:35:00,stayed,0.67
GEO003655,P00590,LOC0031,2026-01-13 16:57:00,entered,0.87
GEO003656,P00672,LOC0141,2026-02-14 19:20:00,seen,0.97
GEO003657,P00449,LOC0175,2026-07-21 08:10:00,exited,0.76
GEO003658,P00676,LOC0082,2026-08-08 07:19:00,exited,0.66
GEO003659,P00413,LOC0041,2026-04-27 17:41:00,stayed,0.91
GEO003660,P00095,LOC0096,2026-03-14 03:42:00,exited,0.95
GEO003661,P00395,LOC0131,2026-07-17 08:14:00,entered,0.66
GEO003662,P00655,LOC0037,2026-03-12 03:12:00,seen,0.69
GEO003663,P00850,LOC0044,2026-08-27 11:22:00,exited,0.68
GEO003664,P00823,LOC0043,2026-07-19 09:20:00,stayed,0.68
GEO003665,P00998,LOC0037,2026-08-29 23:24:00,seen,0.84
GEO003666,P00251,LOC0081,2026-02-28 04:56:00,stayed,0.82
GEO003667,P00034,LOC0155,2026-03-06 08:45:00,exited,0.92
GEO003668,P00709,LOC0063,2026-04-19 16:30:00,stayed,0.69
GEO003669,P00435,LOC0058,2026-01-07 02:24:00,seen,0.79
GEO003670,P00057,LOC0170,2026-04-17 22:15:00,entered,0.79
GEO003671,P00441,LOC0110,2026-06-28 00:10:00,entered,0.91
GEO003672,P00487,LOC0033,2026-07-16 11:51:00,entered,0.97
GEO003673,P00822,LOC0064,2026-06-06 01:11:00,exited,0.67
GEO003674,P00104,LOC0119,2026-03-28 09:07:00,stayed,0.96
GEO003675,P00992,LOC0022,2026-04-26 09:38:00,exited,0.7
GEO003676,P00994,LOC0063,2026-06-01 04:06:00,stayed,0.82
GEO003677,P00986,LOC0039,2026-06-14 07:18:00,stayed,0.92
GEO003678,P00012,LOC0019,2026-01-24 01:49:00,stayed,0.77
GEO003679,P00107,LOC0019,2026-06-28 04:51:00,stayed,0.72
GEO003680,P00577,LOC0101,2026-05-25 03:37:00,stayed,0.7
GEO003681,P00564,LOC0130,2026-02-20 07:13:00,stayed,0.93
GEO003682,P00113,LOC0175,2026-05-08 13:08:00,seen,0.67
GEO003683,P00626,LOC0013,2026-06-04 23:02:00,entered,0.66
GEO003684,P00750,LOC0069,2026-07-10 00:46:00,seen,0.67
GEO003685,P00133,LOC0136,2026-01-06 23:21:00,exited,0.65
GEO003686,P00421,LOC0116,2026-06-20 18:19:00,exited,0.96
GEO003687,P00066,LOC0045,2026-04-29 23:49:00,exited,0.96
GEO003688,P00590,LOC0172,2026-01-26 11:22:00,entered,0.86
GEO003689,P00024,LOC0079,2026-01-18 02:17:00,exited,0.95
GEO003690,P00871,LOC0096,2026-03-06 10:39:00,exited,0.94
GEO003691,P00974,LOC0024,2026-05-11 01:28:00,exited,0.81
GEO003692,P00201,LOC0154,2026-04-29 23:08:00,stayed,0.87
GEO003693,P00725,LOC0035,2026-02-03 20:25:00,stayed,0.85
GEO003694,P00420,LOC0068,2026-01-17 20:33:00,exited,0.89
GEO003695,P00057,LOC0099,2026-02-17 05:33:00,exited,0.68
GEO003696,P00480,LOC0089,2026-04-07 14:22:00,seen,0.83
GEO003697,P00970,LOC0078,2026-05-03 01:57:00,stayed,0.71
GEO003698,P00119,LOC0157,2026-01-23 02:34:00,exited,0.96
GEO003699,P00829,LOC0085,2026-06-12 12:18:00,stayed,0.85
GEO003700,P00261,LOC0072,2026-01-18 06:13:00,entered,0.88
GEO003701,P00179,LOC0098,2026-05-14 10:59:00,stayed,0.74
GEO003702,P00736,LOC0016,2026-04-26 06:40:00,entered,0.68
GEO003703,P00157,LOC0015,2026-01-01 00:12:00,exited,0.74
GEO003704,P00462,LOC0004,2026-04-14 06:56:00,stayed,0.79
GEO003705,P00002,LOC0036,2026-07-26 06:34:00,stayed,0.75
GEO003706,P00602,LOC0124,2026-07-27 17:50:00,stayed,0.98
GEO003707,P00616,LOC0151,2026-08-17 09:00:00,stayed,0.97
GEO003708,P00926,LOC0071,2026-03-07 17:33:00,entered,0.89
GEO003709,P00736,LOC0082,2026-06-21 15:07:00,seen,0.68
GEO003710,P00965,LOC0108,2026-07-14 09:50:00,stayed,0.79
GEO003711,P00946,LOC0118,2026-08-20 14:19:00,entered,0.71
GEO003712,P00125,LOC0106,2026-01-28 02:51:00,stayed,0.65
GEO003713,P00924,LOC0102,2026-07-15 08:53:00,exited,0.93
GEO003714,P00868,LOC0062,2026-06-14 04:47:00,stayed,0.69
GEO003715,P00971,LOC0159,2026-08-29 11:13:00,entered,0.69
GEO003716,P00299,LOC0081,2026-03-13 21:32:00,exited,0.96
GEO003717,P00016,LOC0136,2026-02-27 02:41:00,stayed,0.75
GEO003718,P00719,LOC0149,2026-08-21 03:51:00,exited,0.68
GEO003719,P00234,LOC0137,2026-08-17 21:32:00,stayed,0.77
GEO003720,P00826,LOC0180,2026-04-24 11:39:00,entered,0.74
GEO003721,P00625,LOC0099,2026-04-21 18:17:00,seen,0.97
GEO003722,P00304,LOC0154,2026-07-05 15:36:00,entered,0.94
GEO003723,P00241,LOC0121,2026-04-22 14:16:00,exited,0.95
GEO003724,P00083,LOC0118,2026-06-22 13:35:00,exited,0.88
GEO003725,P00801,LOC0025,2026-05-01 12:58:00,stayed,0.71
GEO003726,P00900,LOC0128,2026-06-11 18:44:00,stayed,0.68
GEO003727,P00697,LOC0009,2026-04-23 02:52:00,seen,0.74
GEO003728,P00744,LOC0072,2026-05-08 07:08:00,stayed,0.95
GEO003729,P00140,LOC0041,2026-08-20 13:46:00,seen,0.78
GEO003730,P00225,LOC0111,2026-01-15 10:50:00,entered,0.83
GEO003731,P00765,LOC0065,2026-06-01 14:32:00,seen,0.94
GEO003732,P00429,LOC0163,2026-05-03 12:24:00,seen,0.89
GEO003733,P00146,LOC0163,2026-03-04 23:16:00,exited,0.88
GEO003734,P00373,LOC0150,2026-01-04 23:34:00,exited,0.81
GEO003735,P00008,LOC0018,2026-04-20 02:35:00,stayed,0.7
GEO003736,P00815,LOC0100,2026-05-05 13:18:00,entered,0.85
GEO003737,P00707,LOC0162,2026-06-20 19:13:00,exited,0.87
GEO003738,P00359,LOC0157,2026-07-31 13:33:00,exited,0.66
GEO003739,P00893,LOC0058,2026-08-18 16:58:00,stayed,0.68
GEO003740,P00423,LOC0075,2026-03-18 17:27:00,stayed,0.88
GEO003741,P00222,LOC0075,2026-05-19 06:46:00,stayed,0.66
GEO003742,P00187,LOC0092,2026-06-15 10:48:00,seen,0.77
GEO003743,P00084,LOC0018,2026-05-03 13:54:00,seen,0.88
GEO003744,P00794,LOC0166,2026-03-29 23:23:00,seen,0.68
GEO003745,P00540,LOC0169,2026-06-18 19:44:00,seen,0.81
GEO003746,P00059,LOC0021,2026-03-15 11:40:00,entered,0.68
GEO003747,P00283,LOC0128,2026-03-12 02:51:00,exited,0.7
GEO003748,P00851,LOC0029,2026-04-30 22:54:00,stayed,0.99
GEO003749,P00402,LOC0090,2026-05-11 17:29:00,stayed,0.98
GEO003750,P00331,LOC0166,2026-08-12 10:23:00,seen,0.86
GEO003751,P00633,LOC0080,2026-01-06 17:51:00,exited,0.97
GEO003752,P00792,LOC0146,2026-01-25 18:17:00,entered,0.81
GEO003753,P00739,LOC0064,2026-03-18 02:56:00,seen,0.86
GEO003754,P00592,LOC0157,2026-03-01 14:25:00,entered,0.76
GEO003755,P00635,LOC0009,2026-05-19 22:42:00,stayed,0.73
GEO003756,P00226,LOC0155,2026-07-24 20:20:00,stayed,0.66
GEO003757,P00670,LOC0073,2026-06-05 18:32:00,stayed,0.87
GEO003758,P00807,LOC0040,2026-06-14 23:23:00,stayed,0.85
GEO003759,P00360,LOC0087,2026-07-16 06:25:00,seen,0.8
GEO003760,P00005,LOC0041,2026-06-17 23:26:00,exited,0.84
GEO003761,P00931,LOC0031,2026-07-11 13:52:00,stayed,0.9
GEO003762,P00734,LOC0059,2026-03-11 10:34:00,stayed,0.8
GEO003763,P00831,LOC0100,2026-04-19 07:03:00,stayed,0.73
GEO003764,P00275,LOC0113,2026-01-15 06:02:00,stayed,0.75
GEO003765,P00249,LOC0086,2026-05-29 23:37:00,seen,0.98
GEO003766,P00712,LOC0124,2026-02-27 07:18:00,seen,0.94
GEO003767,P00105,LOC0031,2026-01-24 08:39:00,seen,0.84
GEO003768,P00764,LOC0099,2026-01-21 11:33:00,seen,0.96
GEO003769,P00762,LOC0056,2026-04-03 02:35:00,seen,0.94
GEO003770,P00097,LOC0125,2026-08-12 03:19:00,entered,0.83
GEO003771,P00427,LOC0087,2026-02-01 11:38:00,exited,0.93
GEO003772,P00502,LOC0136,2026-05-06 23:06:00,seen,0.74
GEO003773,P00374,LOC0059,2026-03-17 19:58:00,entered,0.93
GEO003774,P00276,LOC0127,2026-09-01 01:16:00,exited,0.71
GEO003775,P00089,LOC0169,2026-05-26 07:23:00,entered,0.97
GEO003776,P00630,LOC0050,2026-07-13 04:31:00,seen,0.95
GEO003777,P00870,LOC0026,2026-04-30 03:20:00,seen,0.89
GEO003778,P00652,LOC0177,2026-02-09 08:03:00,seen,0.83
GEO003779,P00274,LOC0027,2026-07-06 00:55:00,stayed,0.75
GEO003780,P00484,LOC0008,2026-05-20 13:37:00,entered,0.7
GEO003781,P00893,LOC0137,2026-05-06 05:38:00,stayed,0.89
GEO003782,P00648,LOC0012,2026-07-27 01:34:00,stayed,0.88
GEO003783,P00330,LOC0085,2026-02-16 23:38:00,seen,0.8
GEO003784,P00063,LOC0069,2026-06-06 21:57:00,stayed,0.97
GEO003785,P00302,LOC0082,2026-01-15 09:28:00,entered,0.83
GEO003786,P00415,LOC0026,2026-04-17 11:56:00,exited,0.9
GEO003787,P00635,LOC0150,2026-02-11 20:19:00,seen,0.9
GEO003788,P00976,LOC0043,2026-08-10 10:54:00,entered,0.91
GEO003789,P00370,LOC0020,2026-03-27 11:56:00,seen,0.92
GEO003790,P00389,LOC0167,2026-06-24 09:55:00,exited,0.8
GEO003791,P00841,LOC0044,2026-07-19 09:13:00,exited,0.72
GEO003792,P00690,LOC0084,2026-08-13 08:11:00,entered,0.79
GEO003793,P00402,LOC0142,2026-02-07 23:27:00,stayed,0.97
GEO003794,P00578,LOC0063,2026-07-29 23:53:00,seen,0.81
GEO003795,P00266,LOC0055,2026-01-01 04:27:00,stayed,0.84
GEO003796,P00744,LOC0069,2026-02-09 09:55:00,exited,0.95
GEO003797,P00972,LOC0107,2026-04-06 05:46:00,exited,0.88
GEO003798,P00604,LOC0063,2026-04-25 21:25:00,exited,0.66
GEO003799,P00723,LOC0082,2026-05-13 21:56:00,exited,0.75
GEO003800,P00990,LOC0111,2026-03-04 05:23:00,entered,0.85
